@ref,@id,@form,@lemma,@postag
Leuven|31651|9|1,1,καί,καί,d--------
Leuven|31651|9|2,2,περί,περί,r--------
Leuven|31651|9|3,3,τῶν,ὁ,l-p---ng-
Leuven|31651|9|4,4,χωρίων,χωρίον,n-p---ng-
Leuven|31651|9|5,5,",",",",u--------
Leuven|31651|9|6,6,ἐάν,ἐάν,c--------
Leuven|31651|9|7,7,παραγένῃ,παραγίγνομαι,v2sasm---
Leuven|31651|9|8,8,σύν,σύν,r--------
Leuven|31651|9|9,9,θεῷ,θεός,n-s---md-
Leuven|31651|9|10,10,",",",",u--------
Leuven|31651|9|11,11,μαθήσει,μανθάνω,v2sfim---
Leuven|31651|9|12,12,τήν,ὁ,l-s---fa-
Leuven|31651|9|13,13,διάθεσιν,διάθεσις,n-s---fa-
Leuven|31651|9|14,14,αὐτῶν,αὐτός,p-p---ng-
Leuven|31651|9|15,15,.,.,u--------
