@ref,@id,@form,@lemma,@postag
Leuven|1916|4|1,1,ὑπογέγραφά,ὑπογράφω,v1sria---
Leuven|1916|4|2,2,σοι,σύ,p2s---cd-
Leuven|1916|4|3,3,τῆς,ὁ,l-s---fg-
Leuven|1916|4|4,4,παρὰ,παρά,r--------
Leuven|1916|4|5,5,Σωσιπάτρου,Σωσίπατρος,n-s---mg-
Leuven|1916|4|6,6,ἐλθούσης,ἔρχομαι,v-sapafg-
Leuven|1916|4|7,7,μοι,ἐγώ,p1s---cd-
Leuven|1916|4|8,8,ἐπιστολῆς,ἐπιστολή,n-s---fg-
Leuven|1916|4|9,9,τὸ,ὁ,l-s---na-
Leuven|1916|4|10,10,ἀντίγραφον,ἀντίγραφον,n-s---na-
Leuven|1916|4|11,11,",",",",u--------
Leuven|1916|4|12,12,ὅπως,ὅπως,c--------
Leuven|1916|4|13,13,εἰδὼς,οἶδα,v-srpamn-
Leuven|1916|4|14,14,ἀναφέρηις,ἀναφέρω,v2spsa---
Leuven|1916|4|15,15,ἐν,ἐν,r--------
Leuven|1916|4|16,16,λόγωι,λόγος,n-s---md-
Leuven|1916|4|17,17,Ἀπολλωνίωι,Ἀπολλώνιος,n-s---md-
Leuven|1916|4|18,18,G,G,---------
