@ref,@id,@form,@lemma,@postag
Leuven|28935|2|1,1,ἐγώ,ἐγώ,p1s---cn-
Leuven|28935|2|2,2,εὔχομαι,εὔχομαι,v1spie---
Leuven|28935|2|3,3,ἀεί,ἀεί,d--------
Leuven|28935|2|4,4,πᾶσι,πᾶς,a-p---md-
Leuven|28935|2|5,5,τοῖς,ὁ,l-p---md-
Leuven|28935|2|6,6,θεοῖς,θεός,n-p---md-
Leuven|28935|2|7,7,περί,περί,r--------
Leuven|28935|2|8,8,σοῦ,σύ,p2s---cg-
Leuven|28935|2|9,9,καί,καί,b--------
Leuven|28935|2|10,10,ἀπό,ἀπό,r--------
Leuven|28935|2|11,11,μικρόθεν,μίκροθεν,d--------
Leuven|28935|2|12,12,σύ,σύ,p2s---cn-
Leuven|28935|2|13,13,οἶδας,οἶδα,v2sria---
Leuven|28935|2|14,14,μου,ἐγώ,p1s---cg-
Leuven|28935|2|15,15,τήν,ὁ,l-s---fa-
Leuven|28935|2|16,16,προαίρεσιν,προαίρεσις,n-s---fa-
Leuven|28935|2|17,17,καί,καί,b--------
Leuven|28935|2|18,18,ἄν,ἐάν,c--------
Leuven|28935|2|19,19,μή,μή,d--------
Leuven|28935|2|20,20,σοι,σύ,p2s---cd-
Leuven|28935|2|21,21,γράφω,γράφω,v1spsa---
Leuven|28935|2|22,22,",",",",u--------
Leuven|28935|2|23,23,σύ,σύ,p2s---cn-
Leuven|28935|2|24,24,δέ,δέ,b--------
Leuven|28935|2|25,25,οὐκ,οὐ,d--------
Leuven|28935|2|26,26,ἠξίωσας,ἀξιόω,v2saia---
Leuven|28935|2|27,27,με,ἐγώ,p1s---ca-
Leuven|28935|2|28,28,ἀσπάσασθαι,ἀσπάζομαι,v--anm---
Leuven|28935|2|29,29,δι’,διά,r--------
Leuven|28935|2|30,30,ἐπιστολῆς,ἐπιστολή,n-s---fg-
Leuven|28935|2|31,31,.,.,u--------
