@ref,@id,@form,@lemma,@postag
Leuven|27089|3|1,1,γινώσκειν,γιγνώσκω,v--pna---
Leuven|27089|3|2,2,σε,σύ,p2s---ca-
Leuven|27089|3|3,3,θέλω,ἐθέλω,v1spia---
Leuven|27089|3|4,4,",",",",u--------
Leuven|27089|3|5,5,πατήρ,πατήρ,n-s---mn-
Leuven|27089|3|6,6,",",",",u--------
Leuven|27089|3|7,7,κεκομίσθαι,κομίζω,v--rne---
Leuven|27089|3|8,8,με,ἐγώ,p1s---ca-
Leuven|27089|3|9,9,παρὰ,παρά,r--------
Leuven|27089|3|10,10,Ἀχιλλᾶτος,Ἀχιλλᾶς,n-s---mg-
Leuven|27089|3|11,11,καλάθιον,καλάθιον,n-s---na-
Leuven|27089|3|12,12,.,.,u--------
