@ref,@id,@form,@lemma,@postag
Leuven|27096|5|1,1,ἐπειδὴ,ἐπεί,c--------
Leuven|27096|5|2,2,ὧδʼ,ὧδε,d--------
Leuven|27096|5|3,3,ἔχοντος,ἔχω,v-sppang-
Leuven|27096|5|4,4,",",",",u--------
Leuven|27096|5|5,5,ἵνʼ,ἵνα,c--------
Leuven|27096|5|6,6,οὕτως,οὕτως,d--------
Leuven|27096|5|7,7,εἰς,εἰς,r--------
Leuven|27096|5|8,8,αὖθις,αὖθις,d--------
Leuven|27096|5|9,9,μηδεμία,μηδείς,p-s---fn-
Leuven|27096|5|10,10,ἄλλη,ἄλλος,p-s---fn-
Leuven|27096|5|11,11,πρόφασις,πρόφασις,n-s---fn-
Leuven|27096|5|12,12,παρολκῆς,παρολκή,n-s---fg-
Leuven|27096|5|13,13,καταλειφθῇ,καταλείπω,v3sasp---
Leuven|27096|5|14,14,",",",",u--------
Leuven|27096|5|15,15,ἐπιστεῖλαι,ἐπιστέλλω,v--ana---
Leuven|27096|5|16,16,ἐμοὶ,ἐγώ,p1s---cd-
Leuven|27096|5|17,17,μᾶλλον,μάλα,d-------c
Leuven|27096|5|18,18,προσεχέστερον,προσεχής,a-s---nac
Leuven|27096|5|19,19,ἐπέστειλας,ἐπιστέλλω,v2saia---
Leuven|27096|5|20,20,",",",",u--------
Leuven|27096|5|21,21,φημὶ,φημί,v1spia---
Leuven|27096|5|22,22,ὅτι,ὅτι,c--------
Leuven|27096|5|23,23,χρείας,χρεία,n-s---fg-
Leuven|27096|5|24,24,ἐπειγούσης,ἐπείγω,v-sppafg-
Leuven|27096|5|25,25,εἰς,εἰς,r--------
Leuven|27096|5|26,26,Ἀντινόου,Ἀντίνοος,n-s---mg-
Leuven|27096|5|27,27,μελλήσω,μέλλω,v1sfia---
Leuven|27096|5|28,28,ἀνέρχεσθαι,ἀνέρχομαι,v--pne---
Leuven|27096|5|29,29,καὶ,καί,b--------
Leuven|27096|5|30,30,ἐκεῖθεν,ἐκεῖθεν,d--------
Leuven|27096|5|31,31,ἐπιστελῶ,ἐπιστέλλω,v1sfia---
Leuven|27096|5|32,32,πρὸς,πρός,r--------
Leuven|27096|5|33,33,σὲ,σύ,p2s---ca-
Leuven|27096|5|34,34,τούτων,οὗτος,p-p---ng-
Leuven|27096|5|35,35,χάριν,χάριν,r--------
Leuven|27096|5|36,36,.,.,u--------
