@ref,@id,@form,@lemma,@postag
Leuven|5830|8|1,1,ἠγωνίακα,ἀγωνιάω,v1sria---
Leuven|5830|8|2,2,δὲ,δέ,d--------
Leuven|5830|8|3,3,οὐχ,οὐ,d--------
Leuven|5830|8|4,4,ὡς,ὡς,c--------
Leuven|5830|8|5,5,ἔτυχεν,τυγχάνω,v3saia---
Leuven|5830|8|6,6,χάριν,χάριν,r--------
Leuven|5830|8|7,7,τοῦ,ὁ,l-s---ng-
Leuven|5830|8|8,8,Μαρσύαν,Μαρσύης,n-s---ma-
Leuven|5830|8|9,9,μὲν,μέν,d--------
Leuven|5830|8|10,10,ἀπεσταλκέναι,ἀποστέλλω,v--rna---
Leuven|5830|8|11,11,ἐπιστολήν,ἐπιστολή,n-s---fa-
Leuven|5830|8|12,12,",",",",u--------
Leuven|5830|8|13,13,σὲ,σύ,p2s---ca-
Leuven|5830|8|14,14,δὲ,δέ,b--------
Leuven|5830|8|15,15,μηθέν,μηδείς,p-s---na-
Leuven|5830|8|16,16,μοι,ἐγώ,p1s---cd-
Leuven|5830|8|17,17,γεγραφηκέναι,γράφω,v--rna---
Leuven|5830|8|18,18,.,.,u--------
