@ref,@id,@form,@lemma,@postag
Leuven|1509|2|1,1,καθά,καθά,c--------
Leuven|1509|2|2,2,μοι,ἐγώ,p1s---cd-
Leuven|1509|2|3,3,ἔγραψας,γράφω,v2saia---
Leuven|1509|2|4,4,",",",",u--------
Leuven|1509|2|5,5,προεῖμαι,προΐημι,v1srie---
Leuven|1509|2|6,6,Θεοδώρῳ,Θεόδωρος,n-s---md-
Leuven|1509|2|7,7,τῷ,ὁ,l-s---md-
Leuven|1509|2|8,8,παρά,παρά,r--------
Leuven|1509|2|9,9,σοῦ,σύ,p2s---cg-
Leuven|1509|2|10,10,εἰς,εἰς,r--------
Leuven|1509|2|11,11,ὑποζύγια,ὑποζύγιον,n-p---na-
Leuven|1509|2|12,12,δραχμάς,δραχμή,n-p---fa-
Leuven|1509|2|13,13,Α,Ά,m--------
Leuven|1509|2|14,14,διά,διά,r--------
Leuven|1509|2|15,15,τό,ὁ,l-s---na-
Leuven|1509|2|16,16,μήπω,μήπω,d--------
Leuven|1509|2|17,17,δύνασθαι,δύναμαι,v--pne---
Leuven|1509|2|18,18,Ἀμμώνιον,Ἀμμώνιος,n-s---ma-
Leuven|1509|2|19,19,αὐτῷ,αὐτός,p-s---md-
Leuven|1509|2|20,20,δοῦναι,δίδωμι,v--ana---
Leuven|1509|2|21,21,.,.,u--------
