@ref,@id,@form,@lemma,@postag
Leuven|21342|15|1,1,εἰς,εἰς,r--------
Leuven|21342|15|2,2,τὰς,ὁ,l-p---fa-
Leuven|21342|15|3,3,δευτέρας,δεύτερος,a-p---fa-
Leuven|21342|15|4,4,τύχας,τύχη,n-p---fa-
Leuven|21342|15|5,5,καλῶς,καλός,d--------
Leuven|21342|15|6,6,ποιήσεις,ποιέω,v2sfia---
Leuven|21342|15|7,7,πέμψον,πέμπω,v2sama---
Leuven|21342|15|8,8,Ἰουλᾶτι,Ἰουλᾶς,n-s---md-
Leuven|21342|15|9,9,τῷ,ὁ,l-s---md-
Leuven|21342|15|10,10,υἱῶι,υἱός,n-s---md-
Leuven|21342|15|11,11,Ἰουλίου,Ἰούλιος,n-s---mg-
Leuven|21342|15|12,12,τί,τίς,p-s---na-
Leuven|21342|15|13,13,ἐὰν,ἐάν,c--------
Leuven|21342|15|14,14,δυνασθῇς,δυνάζω,v2sasp---
Leuven|21342|15|15,15,ἐπιμηνιδίων,ἐπιμηνίδιον,n-p---ng-
Leuven|21342|15|16,16,καὶ,καί,b--------
Leuven|21342|15|17,17,ἔστω,εἰμί,v3spma---
Leuven|21342|15|18,18,ὥσπερ,ὥσπερ,c--------
Leuven|21342|15|19,19,υἱός,υἱός,n-s---mn-
Leuven|21342|15|20,20,μου,ἐγώ,p1s---cg-
Leuven|21342|15|21,21,ὥσπερ,ὥσπερ,c--------
Leuven|21342|15|22,22,ἐμὲ,ἐγώ,p1s---ca-
Leuven|21342|15|23,23,φιλεῖς,φιλέω,v2spia---
Leuven|21342|15|24,24,καὶ,καί,b--------
Leuven|21342|15|25,25,ἐγὼ,ἐγώ,p1s---cn-
Leuven|21342|15|26,26,τὰ,ὁ,l-p---na-
Leuven|21342|15|27,27,τέκνα,τέκνον,n-p---na-
Leuven|21342|15|28,28,μου,ἐγώ,p1s---cg-
Leuven|21342|15|29,29,φιλῶ,φιλέω,v1spia---
Leuven|21342|15|30,30,.,.,u--------
Leuven|21342|15|31,31,[0],_,_
