@ref,@id,@form,@lemma,@postag
Leuven|27793|2|1,1,τό,ὁ,l-s---na-
Leuven|27793|2|2,2,μέν,μέν,d--------
Leuven|27793|2|3,3,γοργόν,γοργός,a-s---na-
Leuven|27793|2|4,4,σου,σύ,p2s---cg-
Leuven|27793|2|5,5,οἶδα,οἶδα,v1sria---
Leuven|27793|2|6,6,",",",",u--------
Leuven|27793|2|7,7,ἡ,ὁ,l-s---fn-
Leuven|27793|2|8,8,δέ,δέ,b--------
Leuven|27793|2|9,9,γυνή,γυνή,n-s---fn-
Leuven|27793|2|10,10,σε,σύ,p2s---ca-
Leuven|27793|2|11,11,κάει,καίω,v3spia---
Leuven|27793|2|12,12,λαλοῦσα,λαλέω,v-sppafn-
Leuven|27793|2|13,13,πᾶσαν,πᾶς,a-s---fa-
Leuven|27793|2|14,14,ὥραν,ὥρα,n-s---fa-
Leuven|27793|2|15,15,",",",",u--------
Leuven|27793|2|16,16,ὅτι,ὅτι,c--------
Leuven|27793|2|17,17,σοι,σύ,p2s---cd-
Leuven|27793|2|18,18,οὐδέν,οὐδείς,p-s---na-
Leuven|27793|2|19,19,δίδω,δίδωμι,v1spia---
Leuven|27793|2|20,20,.,.,u--------
