@ref,@id,@form,@lemma,@postag
Leuven|267|3|1,1,ἔγραψας,γράφω,v2saia---
Leuven|267|3|2,2,ἡμῖν,ἐγώ,p1p---cd-
Leuven|267|3|3,3,διά,διά,r--------
Leuven|267|3|4,4,τό,ὁ,l-s---na-
Leuven|267|3|5,5,ἠγορακέναι,ἀγοράζω,v--rna---
Leuven|267|3|6,6,ἡμῖν,ἐγώ,p1p---cd-
Leuven|267|3|7,7,τήν,ὁ,l-s---fa-
Leuven|267|3|8,8,ἵππον,ἵππος,n-s---fa-
Leuven|267|3|9,9,καί,καί,b--------
Leuven|267|3|10,10,παρ’,παρά,r--------
Leuven|267|3|11,11,Ἰουδαίου,Ἰουδαῖος,a-s---mg-
Leuven|267|3|12,12,ἔχεσθαι,ἔχω,v--pne---
Leuven|267|3|13,13,αὐτήν,αὐτός,p-s---fa-
Leuven|267|3|14,14,",",",",u--------
Leuven|267|3|15,15,οὗ,ὅς,p-s---mg-
Leuven|267|3|16,16,τό,ὁ,l-s---na-
Leuven|267|3|17,17,ὄνομα,ὄνομα,n-s---na-
Leuven|267|3|18,18,ἀγνοοῦμεν,ἀγνοέω,v1ppia---
Leuven|267|3|19,19,.,.,u--------
