@ref,@id,@form,@lemma,@postag
Leuven|140178|3|1,1,ἅμα,ἅμα,r--------
Leuven|140178|3|2,2,δὲ,δέ,d--------
Leuven|140178|3|3,3,τῷ,ὁ,l-s---nd-
Leuven|140178|3|4,4,σε,σύ,p2s---ca-
Leuven|140178|3|5,5,ἀποδημῆσαι,ἀποδημέω,v--ana---
Leuven|140178|3|6,6,ἔπεμψε,πέμπω,v3saia---
Leuven|140178|3|7,7,εἰς,εἰς,r--------
Leuven|140178|3|8,8,οἶκον,οἶκος,n-s---ma-
Leuven|140178|3|9,9,Σιλλαρίων,Σιλλάριος,n-p---mg-
Leuven|140178|3|10,10,ἐπιζητῶν,ἐπιζητέω,v-sppamn-
Leuven|140178|3|11,11,σε,σύ,p2s---ca-
Leuven|140178|3|12,12,ἕνεκα,ἕνεκα,r--------
Leuven|140178|3|13,13,ὧν,ὅς,p-p---ng-
Leuven|140178|3|14,14,ἐπέτρεψας,ἐπιτρέπω,v2saia---
Leuven|140178|3|15,15,αὐτῷ,αὐτός,p-s---md-
Leuven|140178|3|16,16,ἀγοράσαι,ἀγοράζω,v--ana---
Leuven|140178|3|17,17,σοι,σύ,p2s---cd-
Leuven|140178|3|18,18,σπερμάτων,σπέρμα,n-p---ng-
Leuven|140178|3|19,19,",",",",u--------
Leuven|140178|3|20,20,ἀποτασσόμενος,ἀποτάσσω,v-sppemn-
Leuven|140178|3|21,21,διὰ,διά,r--------
Leuven|140178|3|22,22,τὸ,ὁ,l-s---na-
Leuven|140178|3|23,23,μέχρι,μέχρι,r--------
Leuven|140178|3|24,24,τούτου,οὗτος,p-s---ng-
Leuven|140178|3|25,25,ἐπὶ,ἐπί,r--------
Leuven|140178|3|26,26,τῇ,ὁ,l-s---fd-
Leuven|140178|3|27,27,κλίνῃ,κλίνη,n-s---fd-
Leuven|140178|3|28,28,ἐστίν,εἰμί,v3spia---
Leuven|140178|3|29,29,.,.,u--------
