@ref,@id,@form,@lemma,@postag
Leuven|30385|10|1,1,καὶ,καί,d--------
Leuven|30385|10|2,2,ἄλλοτέ,ἄλλοτε,d--------
Leuven|30385|10|3,3,σοι,σύ,p2s---cd-
Leuven|30385|10|4,4,ἔγραψα,γράφω,v1saia---
Leuven|30385|10|5,5,ὅτι,ὅτι,c--------
Leuven|30385|10|6,6,οὔτʼ,οὔτε,b--------
Leuven|30385|10|7,7,ἐγὼ,ἐγώ,p1s---cn-
Leuven|30385|10|8,8,τὸν,ὁ,l-s---ma-
Leuven|30385|10|9,9,κάμηλον,κάμηλος,n-s---ma-
Leuven|30385|10|10,10,Ἑρμία,Ἑρμίας,n-s---mg-
Leuven|30385|10|11,11,κατέσχον,κατέχω,v1saia---
Leuven|30385|10|12,12,οὔτε,οὔτε,b--------
Leuven|30385|10|13,13,ἄλλου,ἄλλος,p-s---mg-
Leuven|30385|10|14,14,τινός,τις,p-s---cg-
Leuven|30385|10|15,15,.,.,u--------
