@ref,@id,@form,@lemma,@postag
Leuven|21341|2|1,1,ὡς,ὡς,c--------
Leuven|21341|2|2,2,ἠρώτηκά,ἐρωτάω,v1sria---
Leuven|21341|2|3,3,σε,σύ,p2s---ca-
Leuven|21341|2|4,4,καταπλέουσα,καταπλέω,v-sppafn-
Leuven|21341|2|5,5,περὶ,περί,r--------
Leuven|21341|2|6,6,τοῦ,ὁ,l-s---ng-
Leuven|21341|2|7,7,παιδίου,παιδίον,n-s---ng-
Leuven|21341|2|8,8,Θερμουθᾶτος,Θερμουθᾶς,n-s---fg-
Leuven|21341|2|9,9,ἵνα,ἵνα,c--------
Leuven|21341|2|10,10,αὐτὸ,αὐτός,p-s---na-
Leuven|21341|2|11,11,ἄρῃς,αἴρω,v2sasa---
Leuven|21341|2|12,12,καὶ,καί,b--------
Leuven|21341|2|13,13,τροφεύσῃς,τροφεύω,v2sasa---
Leuven|21341|2|14,14,καὶ,καί,d--------
Leuven|21341|2|15,15,μακαρία,μακάριος,a-s---fn-
Leuven|21341|2|16,16,ἐὰν,ἐάν,c--------
Leuven|21341|2|17,17,ποιήσῃς,ποιέω,v2sasa---
Leuven|21341|2|18,18,.,.,u--------
Leuven|21341|2|19,19,[0],_,_
