@ref,@id,@form,@lemma,@postag
Leuven|27086|15|1,1,τούτου,οὗτος,p-s---ng-
Leuven|27086|15|2,2,χάριν,χάριν,r--------
Leuven|27086|15|3,3,μανία,μανία,n-s---fn-
Leuven|27086|15|4,4,αὐτὸν,αὐτός,p-s---ma-
Leuven|27086|15|5,5,ἔσχηκεν,ἔχω,v3sria---
Leuven|27086|15|6,6,",",",",u--------
Leuven|27086|15|7,7,ἐπεὶ,ἐπεί,c--------
Leuven|27086|15|8,8,οὐκ,οὐ,d--------
Leuven|27086|15|9,9,εὐδόκηκεν,εὐδοκέω,v3sria---
Leuven|27086|15|10,10,αὐτὸν,αὐτός,p-s---ma-
Leuven|27086|15|11,11,φαγεῖν,ἐσθίω,v--ana---
Leuven|27086|15|12,12,τὰ,ὁ,l-p---na-
Leuven|27086|15|13,13,ἐπιμήνια,ἐπιμήνιος,a-p---na-
Leuven|27086|15|14,14,σὺν,σύν,r--------
Leuven|27086|15|15,15,τοῖς,ὁ,l-p---md-
Leuven|27086|15|16,16,παρʼ,παρά,r--------
Leuven|27086|15|17,17,αὐτοῦ,αὐτός,p-s---mg-
Leuven|27086|15|18,18,.,.,u--------
