@ref,@id,@form,@lemma,@postag
Leuven|26738|4|1,1,ἐρεῖς,λέγω,v2sfia---
Leuven|26738|4|2,2,δέ,δέ,d--------
Leuven|26738|4|3,3,ΠαρG,,_
Leuven|26738|4|4,4,ὅτι,ὅτι,c--------
Leuven|26738|4|5,5,τῷ,ὁ,l-s---md-
Leuven|26738|4|6,6,τό,ὁ,l-s---na-
Leuven|26738|4|7,7,ἐπιστολίδιον,ἐπιστολίδιον,n-s---na-
Leuven|26738|4|8,8,ἐνεγκόντι,φέρω,v-sapamd-
Leuven|26738|4|9,9,πολλά,πολύς,a-p---na-
Leuven|26738|4|10,10,ἐποιήσαμεν,ποιέω,v1paia---
Leuven|26738|4|11,11,ὥστε,ὥστε,c--------
Leuven|26738|4|12,12,τόν,ὁ,l-s---ma-
Leuven|26738|4|13,13,βίον,βίος,n-s---ma-
Leuven|26738|4|14,14,αὐτοῦ,αὐτός,p-s---mg-
Leuven|26738|4|15,15,λαβεῖν,λαμβάνω,v--ana---
Leuven|26738|4|16,16,μέχρις,μέχρι,r--------
Leuven|26738|4|17,17,οὗ,ὅς,p-s---ng-
Leuven|26738|4|18,18,ἄν,ἄν,d--------
Leuven|26738|4|19,19,ἔλθῃς,ἔρχομαι,v2sasa---
Leuven|26738|4|20,20,πρός,πρός,r--------
Leuven|26738|4|21,21,ἡμᾶς,ἐγώ,p1p---ca-
Leuven|26738|4|22,22,.,.,u--------
