@ref,@id,@form,@lemma,@postag
Leuven|32546|3|1,1,μὴ,μή,d--------
Leuven|32546|3|2,2,θελήσῃς,ἐθέλω,v2sasa---
Leuven|32546|3|3,3,οὖν,οὖν,d--------
Leuven|32546|3|4,4,παραμεῖναι,παραμένω,v--ana---
Leuven|32546|3|5,5,παρά,παρά,r--------
Leuven|32546|3|6,6,σοι,σύ,p2s---cd-
Leuven|32546|3|7,7,τοῦ,ὁ,l-s---ng-
Leuven|32546|3|8,8,σε,σύ,p2s---ca-
Leuven|32546|3|9,9,ἀπαντῆσαι,ἀπαντάω,v--ana---
Leuven|32546|3|10,10,πρὸς,πρός,r--------
Leuven|32546|3|11,11,ἡμᾶς,ἡμεῖς,p1p---ca-
Leuven|32546|3|12,12,καὶ,καί,b--------
Leuven|32546|3|13,13,ἀπολέσωμεν,ἀπόλλυμι,v1pasa---
Leuven|32546|3|14,14,τὴν,ὁ,l-s---fa-
Leuven|32546|3|15,15,οἰκίαν,οἰκία,n-s---fa-
Leuven|32546|3|16,16,ἡμῶν,ἐγώ,p1p---cg-
Leuven|32546|3|17,17,.,.,u--------
