@ref,@id,@form,@lemma,@postag
Leuven|31917|8|1,1,ἄσπασον,ἀσπάζομαι,v2sama---
Leuven|31917|8|2,2,τόν,ὁ,l-s---ma-
Leuven|31917|8|3,3,ἀδελφόν,ἀδελφός,n-s---ma-
Leuven|31917|8|4,4,ἡμῶν,ἐγώ,p1p---cg-
Leuven|31917|8|5,5,Παλέξ,Παλέξ,n-s---m--
Leuven|31917|8|6,6,καί,καί,b--------
Leuven|31917|8|7,7,τήν,ὁ,l-s---fa-
Leuven|31917|8|8,8,μητέρα,μήτηρ,n-s---fa-
Leuven|31917|8|9,9,ἡμῶν,ἐγώ,p1p---cg-
Leuven|31917|8|10,10,καί,καί,b--------
Leuven|31917|8|11,11,πάντα,πᾶς,a-s---ma-
Leuven|31917|8|12,12,σου,σύ,p2s---cg-
Leuven|31917|8|13,13,τόν,ὁ,l-s---ma-
Leuven|31917|8|14,14,οἶκον,οἶκος,n-s---ma-
Leuven|31917|8|15,15,κατ’,κατά,r--------
Leuven|31917|8|16,16,ὄνομα,ὄνομα,n-s---na-
Leuven|31917|8|17,17,.,.,u--------
