@ref,@id,@form,@lemma,@postag
Leuven|32546|7|1,1,ἀσπάζομεν,ἀσπάζομαι,v1ppia---
Leuven|32546|7|2,2,τὴν,ὁ,l-s---fa-
Leuven|32546|7|3,3,ἀδελφὴν,ἀδελφή,n-s---fa-
Leuven|32546|7|4,4,ἡμῶν,ἐγώ,p1p---cg-
Leuven|32546|7|5,5,τὴν,ὁ,l-s---fa-
Leuven|32546|7|6,6,Ἐλευθέραν,Ἐλευθέρα,n-s---fa-
Leuven|32546|7|7,7,σου,σύ,p2s---cg-
Leuven|32546|7|8,8,καὶ,καί,b--------
Leuven|32546|7|9,9,τὰ,ὁ,l-p---na-
Leuven|32546|7|10,10,ἀβάσκαντα,ἀβάσκαντος,a-p---na-
Leuven|32546|7|11,11,αὐτῆς,αὐτός,p-s---fg-
Leuven|32546|7|12,12,παιδία,παιδίον,n-p---na-
Leuven|32546|7|13,13,καὶ,καί,b--------
Leuven|32546|7|14,14,τοὺς,ὁ,l-p---ma-
Leuven|32546|7|15,15,ὑμῶν,σύ,p2p---cg-
Leuven|32546|7|16,16,πάντας,πᾶς,a-p---ma-
Leuven|32546|7|17,17,κατʼ,κατά,r--------
Leuven|32546|7|18,18,ὄνομα,ὄνομα,n-s---na-
Leuven|32546|7|19,19,.,.,u--------
