@id,@form,@lemma,@postag
1,Ἀρπάγῳ,Ἅρπαγος,n-s---md-
2,μὲν,μέν,d--------
3,Ἀστυάγης,Ἀστυάγης,n-s---mn-
4,δίκην,δίκη,n-s---fa-
5,ταύτην,οὗτος,a-s---fa-
6,ἐπέθηκε,ἐπιτίθημι,v3saia---
7,",",punc1,u--------
8,Κύρου,Κῦρος,n-s---mg-
9,δὲ,δέ,c--------
10,πέρι,περί,r--------
11,βουλεύων,βουλεύω,v-sppamn-
12,ἐκάλεε,καλέω,v3siia---
13,τοὺς,ὁ,l-p---ma-
14,αὐτοὺς,αὐτός,p-p---ma-
15,τῶν,ὁ,l-p---mg-
16,Μάγων,Μάγων,n-s---mn-
17,οἳ,ὅς,p-p---mn-
18,τὸ,ὁ,l-s---na-
19,ἐνύπνιὸν,ἐνύπνιον,n-s---na-
20,οἱ,ἕ,p-s---md-
21,ταύτῃ,ταύτῃ,d--------
22,ἔκριναν,κρίνω,v3paia---
23,.,punc1,u--------
