@id,@form,@lemma,@postag,@relation
1,οἱ,ὁ,l-p---mn-,ATR
2,δὲ,δέ,d--------,AuxY
3,Καρδιηνοὶ,Καρδιήνος,n-p---mn-,SBJ
4,πάντες,πᾶς,a-p---mn-,ATR
5,τοὺς,ὁ,l-p---ma-,ATR
6,ἵππους,ἵππος,n-p---ma-,OBJ
7,ἐδίδαξαν,διδάσκω,v3paia---,PRED_CO
8,ἐν,ἐν,r--------,AuxP
9,τοῖς,ὁ,l-p---nd-,ATR
10,συμποσίοις,συμπόσιον,n-p---nd-,ADV
11,ὀρχεῖσθαι,ὀρχέομαι,v--pne---,OBJ
12,ὑπὸ,ὑπό,r--------,AuxP
13,τῶν,ὁ,l-p---mg-,ATR
14,αὐλῶν,αὐλός,n-p---mg-,ADV
15,",",punc1,u--------,AuxX
16,καὶ,καί,c--------,COORD
17,ἐπὶ,ἐπί,r--------,AuxP
18,τῶν,ὁ,l-p---mg-,ATR
19,ὀπισθίων,ὀπίσθιος,a-p---mg-,ATR
20,ποδῶν,πούς,n-p---mg-,ADV
21,ἱστάμενοι,ἵστημι,v-pppemn-,ADV
22,τοῖς,ὁ,l-p---md-,ATR
23,προσθίοις,πρόσθιος,a-p---md-,ADV
24,ὥσπερ,ὥσπερ,d--------,AuxC
25,χειρονομέοντες,χειρονομέω,v-pppamn-,ADV
26,ὠρχοῦντο,ὀρχέομαι,v3piie---,PRED_CO
27,ἐξεπιστάμενοι,ἐξεπίσταμαι,v-pppemn-,ADV
28,τὰ,ὁ,l-p---na-,ATR
29,αὐλήματα,αὔλημα,n-p---na-,OBJ
30,.,punc1,u--------,AuxK
