@id,@form,@lemma,@postag,@relation
1,Συβαριτῶν,Συβαρίτης,n-p---mg-,ATR
2,δέ,δέ,d--------,AuxY
3,τις,τις,p-s---mn-,SBJ
4,εἰς,εἰς,r--------,AuxP
5,Κρότωνά,Κρότων,n-s---fa-,OBJ
6,ποτε,ποτέ,d--------,ADV
7,διαπλεῦσαι,διαπλέω,v--ana---,OBJ
8,βουληθεὶς,βούλομαι,v-sappmn-,ADV
9,ἐκ,ἐκ,r--------,AuxP
10,τῆς,ὁ,l-s---fg-,ATR
11,Συβάρεως,Σύβαρις,n-s---fg-,ADV
12,ἰδιόστολον,ἰδιόστολος,a-s---na-,ATR
13,ἐναυλώσατο,ναυλόω,v3saim---,PRED
14,πλοῖον,πλοῖον,n-s---na-,OBJ
15,",",punc1,u--------,AuxX
16,ἐφ᾽,ἐπί,r--------,AuxP
17,ᾧ,ὅς,p-s---nd-,ADV
18,οὔ,οὔ,d--------,AuxZ
19,-τε,τε,d--------,AuxY
20,ῥαντισθήσεται,ῥαντίζω,v3sfip---,ATR_CO
21,οὔ,οὔ,d--------,AuxZ
22,-τε,τε,c--------,COORD
23,ἐμβήσεται,ἐμβαίνω,v3sfim---,ATR_CO
24,ἕτερος,ἕτερος,a-s---mn-,SBJ
25,καὶ,καί,c--------,COORD
26,ἐφ᾽,ἐπί,r--------,AuxP
27,ᾧ,ὅς,p-s---nd-,ADV
28,τὸν,ὁ,l-s---ma-,ATR
29,ἵππον,ἵππος,n-s---ma-,OBJ
30,ἀναλήψεται,ἀναλαμβάνω,v3sfim---,ATR_CO
31,.,punc1,u--------,AuxK
