@id,@form,@lemma,@postag
1,ποιεῖν,ποιέω,v--pna---
2,δὲ,δέ,d--------
3,καὶ,καί,d--------
4,τοῦτο,οὗτος,p-s---na-
5,πολλάκις,πολλάκις,d--------
6,",",punc1,u--------
7,ὁπότε,ὁπότε,d--------
8,τῶν,ὁ,l-p---mg-
9,πολιτῶν,πολίτης,n-p---mg-
10,τινα,τις,p-s---ma-
11,ἴδοι,εἶδον,v3saoa---
12,κακῶς,κακός,d--------
13,ἠμφιεσμένον,ἀμφί-ἀμφιέννυμι,v-srpema-
14,",",punc1,u--------
15,κελεύειν,κελεύω,v--pna---
16,αὐτῷ,αὐτός,p-s---nd-
17,μεταμφιέννυσθαι,μετά-ἀμφιέννυμι,v--pne---
18,τῶν,ὁ,l-p---mg-
19,νεανίσκων,νεανίσκος,n-p---mg-
20,τινὰ,τις,p-s---ma-
21,τῶν,ὁ,l-p---mg-
22,συνακολουθούντων,συνακολουθέω,v-pppamg-
23,αὐτῷ,αὐτός,p-s---md-
24,.,punc1,u--------
25,[0],,
