,@id,@form,@lemma,@postag,@relation
0,1,ἀλλʼ,ἀλλά,d--------,AuxY
1,2,ὅμως,ὅμως,d--------,AuxY
2,3,οὔ,οὐ,d--------,AuxZ
3,4,-τε,τε,d--------,AuxY
4,5,Καρχηδόνιοι,Καρχηδόνιος,n-p---mn-,SBJ
5,6,διὰ,διά,r--------,AuxP
6,7,τὴν,ὁ,l-s---fa-,ATR
7,8,ἔχθραν,ἔχθρα,n-s---fa-,ADV
8,9,οὔ,οὐ,d--------,AuxZ
9,10,-τε,τε,d--------,AuxY
10,11,Ἀγαθοκλῆς,Ἀγαθοκλῆς,n-s---mn-,SBJ
11,12,διὰ,διά,r--------,AuxP
12,13,τὴν,ὁ,l-s---fa-,ATR
13,14,ἰδίαν,ἴδιος,a-s---fa-,ATR
14,15,κακίαν,κακία,n-s---fa-,ADV
15,16,οὔ,οὐ,d--------,AuxZ
16,17,-τε,τε,c--------,COORD
17,18,ἄλλος,ἄλλος,a-s---mn-,ATR
18,19,οὐδεὶς,οὐδείς,p-s---mn-,SBJ
19,20,ἠδυνήθη,δύναμαι,v3saip---,PRED_CO
20,21,τοῦ,ὁ,l-s---mg-,ATR
21,22,Γέλωνος,Γέλων,n-s---mg-,ATR
22,23,ἀφελέσθαι,ἀφαιρέω,v--anm---,OBJ
23,24,τὴν,ὁ,l-s---fa-,ATR
24,25,δόξαν,δόξα,n-s---fa-,OBJ
25,26,·,punc1,u--------,AuxK
26,27,ἠδυνήθη,δύναμαι,v3saip---,PRED_CO
27,28,ἠδυνήθη,δύναμαι,v3saip---,PRED_CO
