,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0010-020|6|1,1,ἐγὼ,ἐγώ,p1s---cn-,SBJ
1,Leuven|0010-020|6|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0010-020|6|3,3,οὐκ,οὐ,d--------,AuxZ
3,Leuven|0010-020|6|4,4,εἰδέναι,οἶδα,v--rna---,OBJ_CO
4,Leuven|0010-020|6|5,5,μέν,μέν,d--------,AuxY
5,Leuven|0010-020|6|6,6,φημι,φημί,v1spia---,PRED_CO
6,Leuven|0010-020|6|7,7,τὸ,ὁ,l-s---na-,ATR
7,Leuven|0010-020|6|8,8,σαφές,σαφής,a-s---na-,OBJ
9,Leuven|0010-020|6|10,10,οὐ,οὐ,d--------,AuxZ
10,Leuven|0010-020|6|11,11,γὰρ,γάρ,d--------,AuxY
11,Leuven|0010-020|6|12,12,συγγεγενῆσθαί,συγγίγνομαι,v--rne---,OBJ_CO
12,Leuven|0010-020|6|13,13,σοι,σύ,p2s---cd-,OBJ
13,Leuven|0010-020|6|14,14,πρότερον,πρότερος,a-s---na-,ADV
15,Leuven|0010-020|6|16,16,οὐ,οὐ,d--------,AuxZ
16,Leuven|0010-020|6|17,17,μὴν,μήν,d--------,AuxZ
17,Leuven|0010-020|6|18,18,ἀλλ’,ἀλλά,c--------,COORD
18,Leuven|0010-020|6|19,19,οἴεσθαι,οἴομαι,v--pne---,OBJ_CO
19,Leuven|0010-020|6|20,20,σὲ,σύ,p2s---ca-,SBJ
20,Leuven|0010-020|6|21,21,μὲν,μέν,d--------,AuxY
21,Leuven|0010-020|6|22,22,ἐγνωκέναι,γιγνώσκω,v--rna---,OBJ_CO
22,Leuven|0010-020|6|23,23,περὶ,περί,r--------,AuxP
23,Leuven|0010-020|6|24,24,τούτων,οὗτος,p-p---ng-,ADV
25,Leuven|0010-020|6|26,26,ἐμὲ,ἐγώ,p1s---ca-,SBJ_CO
26,Leuven|0010-020|6|27,27,δὲ,δέ,d--------,COORD
27,Leuven|0010-020|6|28,28,συνειρηκέναι,συλλέγω,v--rna---,OBJ_CO
28,Leuven|0010-020|6|29,29,ταῖς,ὁ,l-p---fd-,ATR
29,Leuven|0010-020|6|30,30,σαῖς,σός,a-p---fd-,ATR
30,Leuven|0010-020|6|31,31,ἐπιθυμίαις,ἐπιθυμία,n-p---fd-,OBJ
