,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0010-020|4|1,1,διὰ,διά,r--------,AuxP
1,Leuven|0010-020|4|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|0010-020|4|3,3,τὸν,ὁ,l-s---ma-,ATR
3,Leuven|0010-020|4|4,4,ἀγῶνα,ἀγών,n-s---ma-,ADV
4,Leuven|0010-020|4|5,5,τὸν,ὁ,l-s---ma-,ATR
5,Leuven|0010-020|4|6,6,γεγενημένον,γίγνομαι,v-srpema-,ATR
6,Leuven|0010-020|4|7,7,ἠναγκασμένοι,ἀναγκάζω,v-prpemn-,PNOM
7,Leuven|0010-020|4|8,8,πάντες,πᾶς,a-p---mn-,SBJ
8,Leuven|0010-020|4|9,9,εἰσὶν,εἰμί,v3ppia---,PRED_CO
9,Leuven|0010-020|4|10,10,εὖ,εὖ,d--------,ADV
10,Leuven|0010-020|4|11,11,φρονεῖν,φρονέω,v--pna---,OBJ_CO
11,Leuven|0010-020|4|12,12,καὶ,καί,c--------,COORD
12,Leuven|0010-020|4|13,13,τούτων,οὗτος,p-p---ng-,OBJ
13,Leuven|0010-020|4|14,14,ἐπιθυμεῖν,ἐπιθυμέω,v--pna---,OBJ_CO
14,Leuven|0010-020|4|15,15,ὧν,ὅς,p-p---ng-,OBJ
15,Leuven|0010-020|4|16,16,ὑπονοοῦσί,ὑπονοέω,v3ppia---,ATR
16,Leuven|0010-020|4|17,17,σε,σύ,p2s---ca-,SBJ
17,Leuven|0010-020|4|18,18,βούλεσθαι,βούλομαι,v--pne---,OBJ
18,Leuven|0010-020|4|19,19,πράττειν,πράσσω,v--pna---,OBJ_CO
19,Leuven|0010-020|4|20,20,καὶ,καί,c--------,COORD
20,Leuven|0010-020|4|21,21,λέγειν,λέγω,v--pna---,OBJ_CO
22,Leuven|0010-020|4|23,23,ὡς,ὡς,c--------,AuxC
23,Leuven|0010-020|4|24,24,δεῖ,δέω,v3spia---,APOS
24,Leuven|0010-020|4|25,25,παυσαμένους,παύω,v-papmma-,ADV
25,Leuven|0010-020|4|26,26,τῆς,ὁ,l-s---fg-,ATR
26,Leuven|0010-020|4|27,27,μανίας,μανία,n-s---fg-,OBJ_CO
27,Leuven|0010-020|4|28,28,καὶ,καί,c--------,COORD
28,Leuven|0010-020|4|29,29,τῆς,ὁ,l-s---fg-,ATR
29,Leuven|0010-020|4|30,30,πλεονεξίας,πλεονεξία,n-s---fg-,OBJ_CO
31,Leuven|0010-020|4|32,32,ἣν,ὅς,p-s---fa-,OBJ
32,Leuven|0010-020|4|33,33,ἐποιοῦντο,ποιέω,v3piie---,ATR
33,Leuven|0010-020|4|34,34,πρὸς,πρός,r--------,AuxP
34,Leuven|0010-020|4|35,35,ἀλλήλους,ἀλλήλων,p-p---ma-,OBJ
36,Leuven|0010-020|4|37,37,εἰς,εἰς,r--------,AuxP
37,Leuven|0010-020|4|38,38,τὴν,ὁ,l-s---fa-,ATR
38,Leuven|0010-020|4|39,39,Ἀσίαν,Ἀσία,n-s---fa-,OBJ
39,Leuven|0010-020|4|40,40,τὸν,ὁ,l-s---ma-,ATR
40,Leuven|0010-020|4|41,41,πόλεμον,πόλεμος,n-s---ma-,OBJ
41,Leuven|0010-020|4|42,42,ἐξενεγκεῖν,ἐκφέρω,v--ana---,SBJ
