@id,@form,@lemma,@postag,@relation
1,μὴ,μή,d--------,ADV
2,θορυβεῖτε,θορυβέω,v2ppma---,PRED_CO
3,",",punc1,u--------,AuxX
4,ὦ,ὦ,i--------,ADV
5,ἄνδρες,ἀνήρ,n-p---mv-,ExD
6,Ἀθηναῖοι,Ἀθηναῖος,n-p---mv-,ATR
7,",",punc1,u--------,AuxX
8,ἀλλʼ,ἀλλά,c--------,COORD
9,ἐμμείνατέ,ἐμμένω,v2pama---,PRED_CO
10,μοι,ἐγώ,p1s---md-,ADV
11,οἷς,ὅς,p-p---nd-,OBJ
12,ἐδεήθην,δέω2,v1saip---,OBJ_AP
13,ὑμῶν,σύ,p-p---mg-,OBJ
14,",",punc1,u--------,APOS
15,μὴ,μή,d--------,ADV
16,θορυβεῖν,θορυβέω,v--pna---,OBJ_AP_CO
17,ἐφʼ,ἐπί,r--------,AuxP
18,οἷς,ὅς,p-p---nd-,ADV
19,ἂν,ἄν1,d--------,AuxY
20,λέγω,λέγω3,v1spsa---,ADV
21,ἀλλʼ,ἀλλά,c--------,COORD
22,ἀκούειν,ἀκούω,v--pna---,OBJ_AP_CO
23,·,punc1,u--------,AuxK
