@id,@form,@lemma,@postag,@relation
1,δεῖ,δεῖ,v3siia---,PRED
2,δὴ,δή,d--------,AuxY
3,ὑμῖν,σύ,p-p---md-,OBJ
4,τὴν,ὁ,l-s---fa-,ATR
5,ἐμὴν,ἐμός,a-s---fa-,ATR
6,πλάνην,πλάνη,n-s---fa-,OBJ
7,ἐπιδεῖξαι,ἐπιδείκνυμι,v--ana---,SBJ
8,ὥσπερ,ὥσπερ,d--------,AuxZ
9,πόνους,πόνος,n-p---ma-,OBJ
10,τινὰς,τις,a-p---ma_,ATR
11,πονοῦντος,πονέω,v-sppamg-,ADV
12,ἵνα,ἵνα,c--------,AuxC
13,μοι,ἐγώ,p1s---md-,ADV
14,καὶ,καί,d--------,AuxZ
15,ἀνέλεγκτος,ἀνέλεγκτος,a-s---fn-,PNOM
16,ἡ,ὁ,l-s---fn-,ATR
17,μαντεία,μαντεία,n-s---fn-,SBJ
18,γένοιτο,γίγνομαι,v3saom---,ADV
19,.,punc1,u--------,AuxK
