@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,φυγῆς,φυγή,n-s---fg-,SBJ
3,τῶν,ὁ,l-p---mg-,ATR
4,λοιπῶν,λοιπός,a-p---mg-,ATR
5,γενομένης,γίγνομαι,v-sapmfg-,ADV
6,ὁ,ὁ,l-s---mn-,ATR
7,Γναῖος,Γναῖος,n-s---mn-,SBJ
8,αὐτοῖς,αὐτός,p-p---md-,OBJ
9,ὑπήντα,ὑπαντάω,v3siia---,PRED
10,",",punc1,u--------,AuxX
11,χαλεπαίνων,χαλεπαίνω,v-sppamn-,ADV
12,ὡς,ὡς,d--------,AuxZ
13,ὑπάτου,ὕπατος,n-s---mg-,SBJ
14,παρανόμως,παράνομος,d-------p,ADV
15,ἀνῃρημένου,ἀναιρέω,v-srpemg-,ADV
16,·,punc1,u--------,AuxK
