@id,@form,@lemma,@postag,@relation
1,ὡς,ὡς,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,καὶ,καί,d--------,AuxY
4,Νουκερίας,Νουκερία,n-s---fg-,ATR
5,τὰ,ὁ,l-p---na-,ATR
6,ἐν,ἐν,r--------,AuxP
7,κύκλῳ,κύκλος,n-s---md-,ATR
8,πάντα,πᾶς,a-p---na-,OBJ
9,κατέπρησεν,καταπίμπρημι,v3saia---,ADV
10,",",punc1,u--------,AuxX
11,αἱ,ὁ,l-p---fn-,ATR
12,πλησίον,πλησίος,d--------,ATR
13,αὐτῷ,αὐτός,p-s---md-,ADV
14,πόλεις,πόλις,n-p---fn-,SBJ
15,καταπλαγεῖσαι,καταπλάσσω,v-pappfn-,ADV
16,προσετίθεντο,προστίθημι,v3piie---,PRED_CO
17,στρατιάν,στρατιά,n-s---fa-,OBJ
18,τε,τε,c--------,COORD
19,αἰτοῦντι,αἰτέω,v-sppamd-,OBJ
20,παρέσχον,παρέχω,v3paia---,PRED_CO
21,ἐς,εἰς,r--------,AuxP
22,μυρίους,μυρίος,a-p---ma-,ATR
23,πεζοὺς,πεζός,a-p---ma-,OBJ_CO
24,καὶ,καί,c--------,COORD
25,ἱππέας,ἱππεύς,n-p---ma-,OBJ_CO
26,χιλίους,χίλιος,a-p---ma-,ATR
27,·,punc1,u--------,AuxK
