,@id,@form,@lemma,@postag,@relation
0,1,οὐκ,οὐ,d--------,AuxZ
1,2,ἐθελησάντων,ἐθέλω,v-papamg-,ADV_CO
2,3,δὲ,δέ,d--------,AuxY
3,4,τῶν,ὁ,l-p---mg-,ATR
4,5,Πλαταιέων,Πλαταιεύς,n-p---mg-,SBJ
5,6,",",",",u--------,AuxX
6,7,ἀλλ’,ἀλλά,c--------,COORD
7,8,ἀποκριναμένων,ἀποκρίνω,v-papmmg-,ADV_CO
8,9,ὅτι,ὅτι,c--------,AuxC
9,10,ἄνευ,ἄνευ,r--------,AuxP
10,11,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ADV
11,12,οὐδὲν,οὐδείς,p-s---na-,OBJ
12,13,ἂν,ἄν,d--------,AuxY
13,14,πράξειαν,πράσσω,v3paoa---,OBJ
14,15,",",",",u--------,AuxX
15,16,ἐπολιόρκουν,πολιορκέω,v3piia---,PRED
16,17,αὐτοὺς,αὐτός,p-p---ma-,OBJ
17,18,διπλῷ,διπλόος,a-s---nd-,ATR
18,19,τείχει,τεῖχος,n-s---nd-,ADV
19,20,περιτειχίσαντες,περιτειχίζω,v-papamn-,ADV
20,21,δύο,δύο,m--------,ATR
21,22,ἔτη,ἔτος,n-p---na-,ADV
22,23,",",",",u--------,AuxX
23,24,πολλὰς,πολύς,a-p---fa-,ATR_CO
24,25,καὶ,καί,c--------,COORD
25,26,παντοδαπὰς,παντοδαπός,a-p---fa-,ATR_CO
26,27,πείρας,πεῖρα,n-p---fa-,OBJ
27,28,προσάγοντες,προσάγω,v-pppamn-,ADV
28,29,.,.,u--------,AuxK
