,@id,@form,@lemma,@postag,@relation
0,1,πυθόμενος,πυνθάνομαι,v-sapmmn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,ὁ,ὁ,l-s---mn-,ATR
3,4,Φρυνίων,Φρυνίων,n-s---mn-,SBJ
4,5,ἐπιδημοῦσαν,ἐπιδημέω,v-sppafa-,OBJ_CO
5,6,αὐτὴν,αὐτός,p-s---fa-,SBJ
6,7,καὶ,καί,c--------,COORD
7,8,οὖσαν,εἰμί,v-sppafa-,OBJ_CO
8,9,παρὰ,παρά,r--------,AuxP
9,10,τούτῳ,οὗτος,p-s---md-,PNOM
10,11,",",punc1,u--------,AuxX
11,12,παραλαβὼν,παραλαμβάνω,v-sapamn-,ADV_CO
12,13,νεανίσκους,νεανίσκος,n-p---ma-,OBJ
13,14,μεθʼ,μετά,r--------,AuxP
14,15,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-,ADV
15,16,καὶ,καί,c--------,COORD
16,17,ἐλθὼν,ἔρχομαι,v-sapamn-,ADV_CO
17,18,ἐπὶ,ἐπί,r--------,AuxP
18,19,τὴν,ὁ,l-s---fa-,ATR
19,20,οἰκίαν,οἰκία,n-s---fa-,OBJ
20,21,τὴν,ὁ,l-s---fa-,ATR
21,22,τοῦ,ὁ,l-s---mg-,ATR
22,23,Στεφάνου,Στέφανος,n-s---mg-,ATR
23,24,ἦγεν,ἄγω,v3siia---,PRED
24,25,αὐτήν,αὐτός,p-s---fa-,OBJ
25,26,.,punc1,u--------,AuxK
