,@id,@form,@lemma,@postag,@relation
0,1,ἃ,ὅς,p-p---na-,OBJ
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,ἀδικηθεὶς,ἀδικέω,v-sappmn-,ADV
4,5,ἐγὼ,ἐγώ,p1s---mn-,SBJ
5,6,ὑπὸ,ὑπό,r--------,AuxP
6,7,Στεφάνου,Στέφανος,n-s---mg-,OBJ
7,8,πρότερος,πρότερος,a-s---mn-,AtvV
8,9,ἐγραψάμην,γράφω,v1saim---,OBJ
9,10,τὴν,ὁ,l-s---fa-,ATR
10,11,γραφὴν,γραφή,n-s---fa-,OBJ
11,12,ταύτην,οὗτος,a-s---fa-,ATR
12,13,",",punc1,u--------,AuxX
13,14,εἴρηκα,ἐρῶ,v1sria---,PRED
14,15,πρὸς,πρός,r--------,AuxP
15,16,ὑμᾶς,σύ,p2p---ma-,OBJ
16,17,·,punc1,u--------,AuxK
