,@id,@form,@lemma,@postag,@relation
0,1,τὴν,ὁ,l-s---fa-,ATR
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ἄνθρωπον,ἄνθρωπος,n-s---fa-,OBJ
3,4,ἀποπέμψω,ἀποπέμπω,v1sfia---,PRED
4,5,ἐκ,ἐκ,r--------,AuxP
5,6,τῆς,ὁ,l-s---fg-,ATR
6,7,οἰκίας,οἰκία,n-s---fg-,ADV
7,8,",",",",u--------,AuxX
8,9,ἐπειδὴ,ἐπειδή,c--------,AuxC
9,10,οὐκ,οὐ,d--------,AuxZ
10,11,ἔστιν,εἰμί,v3spia---,ADV
11,12,Στεφάνου,Στέφανος,n-s---mg-,ATR_CO
12,13,θυγάτηρ,θυγάτηρ,n-s---fn-,PNOM
13,14,ἀλλὰ,ἀλλά,c--------,COORD
14,15,Νεαίρας,Νέαιρα,n-s---fg-,ATR_CO
15,16,.,.,u--------,AuxK
