@id,@form,@lemma,@postag
1,καίτοι,καίτοι,d--------
2,ἐγὼ,ἐγώ,p1s---mn-
3,οἶμαι,οἴομαι,v1spie---
4,οὐδεμίαν,οὐδείς,a-s---fa-
5,ἀρετὴν,ἀρετή,n-s---fa-
6,ἀσκεῖσθαι,ἀσκέω,v--pne---
7,ὑπʼ,ὑπό,r--------
8,ἀνθρώπων,ἄνθρωπος,n-p---mg-
9,ὡς,ὡς,c--------
10,μηδὲν,μηδείς,p-s---na-
11,πλέον,πλέος,a-s---na-
12,ἔχωσιν,ἔχω,v3ppsa---
13,οἱ,ὁ,l-p---mn-
14,ἐσθλοὶ,ἐσθλός,a-p---mn-
15,γενόμενοι,γίγνομαι,v-papmmn-
16,τῶν,ὁ,l-p---mg-
17,πονηρῶν,πονηρός,a-p---mg-
18,",",punc1,u--------
19,ἀλλʼ,ἀλλά,c--------
20,οἵ,ὁ,l-p---mn-
21,τε,τε,d--------
22,τῶν,ὁ,l-p---fg-
23,παραυτίκα,παραυτίκα,d--------
24,ἡδονῶν,ἡδονή,n-p---fg-
25,ἀπεχόμενοι,ἀπέχω,v-pppemn-
26,οὐχ,οὐ,d--------
27,ἵνα,ἵνα,c--------
28,μηδέποτε,μηδέποτε,d--------
29,εὐφρανθῶσι,εὐφραίνω,v3pasp---
30,",",punc1,u--------
31,τοῦτο,οὗτος,p-s---na-
32,πράττουσιν,πράσσω,v3ppia---
33,",",punc1,u--------
34,ἀλλʼ,ἀλλά,c--------
35,ὡς,ὡς,c--------
36,διὰ,διά,r--------
37,ταύτην,οὗτος,a-s---fa_
38,τὴν,ὁ,l-s---fa-
39,ἐγκράτειαν,ἐγκράτεια,n-s---fa-
40,πολλαπλάσια,πολλαπλάσιος,a-p---na-
41,εἰς,εἰς,r--------
42,τὸν,ὁ,l-s---ma-
43,ἔπειτα,ἔπειτα,d--------
44,χρόνον,χρόνος,n-s---ma-
45,εὐφρανούμενοι,εὐφραίνω,v-pfpmmn-
46,οὕτω,οὕτως,d--------
47,παρασκευάζονται,παρασκευάζω,v3ppie---
48,·,punc1,u--------
