@ref,@id,@form,@lemma,@postag,@relation
Leuven|0540-024|45|1,1,ἀλλὰ,ἀλλά,d--------,AuxY
Leuven|0540-024|45|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0540-024|45|3,3,οὔτε,οὔτε,b--------,AuxY
Leuven|0540-024|45|4,4,ὑμεῖς,σύ,p2p---cn-,SBJ
Leuven|0540-024|45|5,5,τούτῳ,οὗτος,p-s---md-,ADV
Leuven|0540-024|45|6,6,τὴν,ὁ,l-s---fa-,ATR
Leuven|0540-024|45|7,7,αὐτὴν,αὐτός,p-s---fa-,ATR
Leuven|0540-024|45|8,8,ἔχετε,ἔχω,v2ppia---,PRED_CO
Leuven|0540-024|45|9,9,γνώμην,γνώμη,n-s---fa-,OBJ
Leuven|0540-024|45|10,10,",",",",u--------,AuxX
Leuven|0540-024|45|11,11,οὔθ’,οὔτε,b--------,COORD
Leuven|0540-024|45|12,12,οὗτος,οὗτος,p-s---mn-,SBJ
Leuven|0540-024|45|13,13,εὖ,εὖ,d--------,ADV
Leuven|0540-024|45|14,14,ποιῶν,ποιέω,v-sppamn-,ADV
Leuven|0540-024|45|15,15,.,.,u--------,AuxK
Leuven|0540-024|45|16,16,[0],_,---------,PRED_CO
