@ref,@id,@form,@lemma,@postag,@relation
Leuven|0540-024|3|1,1,καὶ,καί,d--------,AuxY
Leuven|0540-024|3|2,2,πειράσομαι,πειράω,v1sfim---,PRED
Leuven|0540-024|3|3,3,τῷ,ὁ,l-s---md-,ATR
Leuven|0540-024|3|4,4,λόγῳ,λόγος,n-s---md-,ADV
Leuven|0540-024|3|5,5,τοῦτον,οὗτος,p-s---ma-,SBJ
Leuven|0540-024|3|6,6,μὲν,μέν,d--------,AuxY
Leuven|0540-024|3|7,7,ἐπιδεῖξαι,ἐπιδείκνυμι,v--ana---,OBJ
Leuven|0540-024|3|8,8,ψευδόμενον,ψεύδω,v-sppema-,OBJ_CO
Leuven|0540-024|3|9,9,",",",",u--------,AuxX
Leuven|0540-024|3|10,10,ἐμαυτὸν,ἐμαυτοῦ,p1s---ma-,SBJ
Leuven|0540-024|3|11,11,δὲ,δέ,b--------,COORD
Leuven|0540-024|3|12,12,βεβιωκότα,βιόω,v-srpama-,OBJ_CO
Leuven|0540-024|3|13,13,μέχρι,μέχρι,r--------,AuxP
Leuven|0540-024|3|14,14,τῆσδε,ὅδε,p-s---fg-,ATR
Leuven|0540-024|3|15,15,τῆς,ὁ,l-s---fg-,ATR
Leuven|0540-024|3|16,16,ἡμέρας,ἡμέρα,n-s---fg-,ADV
Leuven|0540-024|3|17,17,ἐπαίνου,ἔπαινος,n-s---mg-,ADV
Leuven|0540-024|3|18,18,μᾶλλον,μάλα,d-------c,ADV
Leuven|0540-024|3|19,19,ἄξιον,ἄξιος,a-s---ma-,ADV
Leuven|0540-024|3|20,20,ἤ,ἤ,c--------,AuxC
Leuven|0540-024|3|21,21,φθόνου,φθόνος,n-s---mg-,ADV
Leuven|0540-024|3|22,22,·,·,u--------,AuxK
