@ref,@id,@form,@lemma,@postag,@relation
Leuven|0540-024|39|1,1,καὶ,καί,d--------,AuxY
Leuven|0540-024|39|2,2,ὅτι,ὅτι,c--------,AuxC
Leuven|0540-024|39|3,3,μὲν,μέν,d--------,AuxY
Leuven|0540-024|39|4,4,δυοῖν,δύο,m-d----d-,ATR
Leuven|0540-024|39|5,5,βακτηρίαιν,βακτηρία,n-d---fd-,OBJ
Leuven|0540-024|39|6,6,χρῶμαι,χράω,v1spie---,ADV
Leuven|0540-024|39|7,7,",",",",u--------,AuxX
Leuven|0540-024|39|8,8,τῶν,ὁ,l-p---mg-,ATR
Leuven|0540-024|39|9,9,ἄλλων,ἄλλος,p-p---mg-,SBJ
Leuven|0540-024|39|10,10,μιᾷ,εἷς,m-s---fd-,OBJ
Leuven|0540-024|39|11,11,χρωμένων,χράω,v-pppemg-,ADV
Leuven|0540-024|39|12,12,",",",",u--------,AuxX
Leuven|0540-024|39|13,13,μὴ,μή,d--------,AuxZ
Leuven|0540-024|39|14,14,κατηγορεῖν,κατηγορέω,v--pna---,SBJ
Leuven|0540-024|39|15,15,ὡς,ὡς,c--------,AuxC
Leuven|0540-024|39|16,16,καὶ,καί,d--------,AuxZ
Leuven|0540-024|39|17,17,τοῦτο,οὗτος,p-s---nn-,SBJ
Leuven|0540-024|39|18,18,τῶν,ὁ,l-p---mg-,ATR
Leuven|0540-024|39|19,19,δυναμένων,δύναμαι,v-pppemg-,PNOM
Leuven|0540-024|39|20,20,ἐστιν,εἰμί,v3spia---,OBJ
Leuven|0540-024|39|21,21,·,·,u--------,AuxK
Leuven|0540-024|39|22,22,[0],_,---------,PRED
