@ref,@id,@form,@lemma,@postag,@relation
Leuven|0540-024|35|1,1,εἰ,εἰ,c--------,AuxC
Leuven|0540-024|35|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0540-024|35|3,3,ἐκεκτήμην,κτάομαι,v1slie---,ADV
Leuven|0540-024|35|4,4,οὐσίαν,οὐσία,n-s---fa-,OBJ
Leuven|0540-024|35|5,5,",",",",u--------,AuxX
Leuven|0540-024|35|6,6,ἐπ’,ἐπί,r--------,AuxP
Leuven|0540-024|35|7,7,ἀστράβης,ἀστράβη,n-s---fg-,ADV
Leuven|0540-024|35|8,8,ἂν,ἄν,d--------,AuxY
Leuven|0540-024|35|9,9,ὠχούμην,ὀχέω,v1siie---,PRED_CO
Leuven|0540-024|35|10,10,",",",",u--------,AuxX
Leuven|0540-024|35|11,11,ἀλλ’,ἀλλά,b--------,COORD
Leuven|0540-024|35|12,12,οὐκ,οὐ,d--------,AuxZ
Leuven|0540-024|35|13,13,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0540-024|35|14,14,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0540-024|35|15,15,ἀλλοτρίους,ἀλλότριος,a-p---ma-,ATR
Leuven|0540-024|35|16,16,ἵππους,ἵππος,n-p---ma-,OBJ
Leuven|0540-024|35|17,17,ἀνέβαινον,ἀναβαίνω,v1siia---,PRED_CO
Leuven|0540-024|35|18,18,·,·,u--------,AuxK
