@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ἐὰν,ἐάν,c--------
3,ἐξ,ἐκ,r--------
4,ἐπικλήρου,ἐπίκληρος,n-s---fg-
5,τις,τις,p-s---mn-
6,γένηται,γίγνομαι,v3sasm---
7,καὶ,καί,c--------
8,ἅμα,ἅμα,d--------
9,ἡβήσῃ,ἡβάω,v3sasa---
10,ἐπὶ,ἐπί,r--------
11,δίετες,διέτης,a-s---na-
12,",",",",u--------
13,κρατεῖν,κρατέω,v--pna---
14,τῶν,ὁ,l-p---ng-
15,χρημάτων,χρῆμα,n-p---ng-
16,",",",",u--------
17,τὸν,ὁ,l-s---ma-
18,δὲ,δέ,c--------
19,σῖτον,σῖτος,n-s---ma-
20,μετρεῖν,μετρέω,v--pna---
21,τῇ,ὁ,l-s---fd-
22,μητρί,μήτηρ,n-s---fd-
23,.,.,u--------
24,[0],[0],v_____---
