@id,@form,@lemma,@postag
1,ὅτι,ὅτι,c--------
2,μὲν,μέν,d--------
3,οὐκ,οὐ,d--------
4,ἀπορήσειν,ἀπορέω,v--fna---
5,ἔμελλε,μέλλω,v3siia---
6,Στέφανος,Στέφανος,n-s---mn-
7,οὑτοσὶ,οὗτος,a-s---mn-
8,ὅ,ὅς,p-s---na-
9,τι,τις,a-s---na-
10,ἀπολογήσεται,ἀπολογέομαι,v3sfim---
11,περὶ,περί,r--------
12,τῆς,ὁ,l-s---fg-
13,μαρτυρίας,μαρτυρία,n-s---fg-
14,",",",",u--------
15,παράγων,παράγω,v-sppamn-
16,τῷ,ὁ,l-s---md-
17,λόγῳ,λόγος,n-s---md-
18,ὡς,ὡς,c--------
19,οὐ,οὐ,d--------
20,πάντα,πᾶς,a-p---na-
21,μεμαρτύρηκε,μαρτυρέω,v3sria---
22,τὰ,ὁ,l-p---na-
23,ἐν,ἐν,r--------
24,τῷ,ὁ,l-s---nd-
25,γραμματείῳ,γραμματεῖον,n-s---nd-
26,γεγραμμένα,γράφω,v-prpena-
27,",",",",u--------
28,καὶ,καί,c--------
29,ἐξαπατῶν,ἐξαπατάω,v-sppamn-
30,ὑμᾶς,σύ,p-p---ma-
31,",",",",u--------
32,καὶ,καί,d--------
33,αὐτὸς,αὐτός,a-s---mn-
34,σχεδόν,σχεδόν,d--------
35,τι,τις,a-s---na-
36,ὑπενόουν,ὑπονοέω,v1siia---
37,",",",",u--------
38,ὦ,ὦ,i--------
39,ἄνδρες,ἀνήρ,n-p---mv-
40,δικασταί,δικαστής,n-p---mv-
41,.,.,u--------
