@id,@form,@lemma,@postag
1,προσπεσόντων,προσπίτνω,v-papamg-
2,δὲ,δέ,d--------
3,τούτων,οὗτος,p-p---mg-
4,ἐρρωμένως,ἐρρωμένος,d-------_
5,τοῖς,ὁ,l-p---md-
6,ἐκ,ἐκ,r--------
7,τοῦ,ὁ,l-s---ng-
8,στρατοπέδου,στρατόπεδον,n-s---ng-
9,κατὰ,κατά,r--------
10,τὸν,ὁ,l-s---ma-
11,ἰσθμὸν,ἰσθμός,n-s---ma-
12,παρατεταγμένοις,παρατάσσω,v-prpemd-
13,ἐγίνετο,γίγνομαι,v3siie---
14,μάχη,μάχη,n-s---fn-
15,λαμπρὰ,λαμπρός,a-s---fn-
16,καὶ,καί,c--------
17,παρακελευσμὸς,παρακελευσμός,n-s---mn-
18,ἐξ,ἐκ,r--------
19,ἀμφοῖν,ἄμφω,a-d---mg-
20,ἐναγώνιος,ἐναγώνιος,a-s---mn-
21,",",punc1,u--------
22,τῶν,ὁ,l-p---mg-
23,μὲν,μέν,d--------
24,ἐκ,ἐκ,r--------
25,τοῦ,ὁ,l-s---ng-
26,στρατοπέδου,στρατόπεδον,n-s---ng-
27,",",punc1,u--------
28,τῶν,ὁ,l-p---mg-
29,δʼ,δέ,c--------
30,ἐκ,ἐκ,r--------
31,τῆς,ὁ,l-s---fg-
32,πόλεως,πόλις,n-s---fg-
33,τοῖς,ὁ,l-p---md-
34,ἰδίοις,ἴδιος,a-p---md-
35,ἑκατέρων,ἑκάτερος,a-p---mg-
36,ἐπιβοώντων,ἐπιβοάω,v-pppamg-
37,.,punc1,u--------
