@id,@form,@lemma,@postag
1,ἐπεὶ,ἐπεί,c--------
2,δʼ,δέ,d--------
3,ἀφίκοντο,ἀφικνέομαι,v3paim---
4,πρὸς,πρός,r--------
5,τὴν,ὁ,l-s---fa-
6,πύλην,πύλη,n-s---fa-
7,",",punc1,u--------
8,οἱ,ὁ,l-p---mn-
9,μὲν,μέν,d--------
10,καταβάντες,καταβαίνω,v-papamn-
11,διέκοπτον,διακόπτω,v3piia---
12,τοὺς,ὁ,l-p---ma-
13,μοχλούς,μοχλός,n-p---ma-
14,",",punc1,u--------
15,οἱ,ὁ,l-p---mn-
16,δʼ,δέ,d--------
17,ἔξωθεν,ἔξωθεν,d--------
18,εἰσέπιπτον,εἰσπίπτω,v3piia---
19,",",punc1,u--------
20,οἱ,ὁ,l-p---mn-
21,δὲ,δέ,c--------
22,διὰ,διά,r--------
23,τῶν,ὁ,l-p---fg-
24,κλιμάκων,κλῖμαξ,n-p---fg-
25,βιαζόμενοι,βιάζω,v-pppemn-
26,κατὰ,κατά,r--------
27,τὸν,ὁ,l-s---ma-
28,ἰσθμόν,ἰσθμός,n-s---ma-
29,",",punc1,u--------
30,ἤδη,ἤδη,d--------
31,κρατοῦντες,κρατέω,v-pppamn-
32,τῶν,ὁ,l-p---mg-
33,ἀμυνομένων,ἀμύνω,v-pppemg-
34,",",punc1,u--------
35,ἐπέβαινον,ἐπιβαίνω,v3piia---
36,ἐπὶ,ἐπί,r--------
37,τὰς,ὁ,l-p---fa-
38,ἐπάλξεις,ἔπαλξις,n-p---fa-
39,.,punc1,u--------
