@id;@form;@lemma;@postag;@relation
1;Ἀστυάγης;Ἀστυάγης;n-s---mn-;SBJ
2;μέν;μέν;d--------;AuxY
3;νυν;νῦν;d--------;ADV
4;βασιλεύσας;βασιλεύω;v-sapamn-;ADV
5;ἐπ᾽;ἐπί;r--------;AuxP
6;ἔτεα;ἔτης;n-s---ma-;ADV
7;πέντε;πέντε;a--------;ATR_CO
8;καὶ;καί;c--------;COORD
9;τριήκοντα;τριάκοντα;a--------;ATR_CO
10;οὕτω;οὕτως;d--------;ADV
11;τῆς;ὁ;l-s---fg-;ATR
12;βασιληίης;βασίλειος;n-s---fg-;OBJ
13;κατεπαύσθη;καταπαύω;v3saip---;PRED_CO
14;,;punc;u--------;AuxX
15;Μῆδοι;Μῆδος;n-p---mn-;SBJ
16;δὲ;δέ;c--------;COORD
17;ὑπέκυψαν;ὑποκύπτω;v3paia---;PRED_CO
18;Πέρσῃσι;Πέρσης;n-p---md-;OBJ
19;διὰ;διά;r--------;AuxP
20;τὴν;ὁ;l-s---fa-;ATR
21;τούτου;οὗτος;p-s---mg-;ATR
22;πικρότητα;πικρότης;n-s---fa-;ADV
23;,;punc;u--------;AuxX
24;ἄρξαντες;ἄρχω;v-papamn-;ADV
25;τῆς;ὁ;l-s---fg-;ATR
26;ἄνω;ἄνω;r--------;AuxP
27;Ἅλυος;Ἅλυς;n-s---fg-;ATR
28;ποταμοῦ;ποταμός;n-s---mg-;ATR
29;Ἀσίης;̓Ασία;n-s---fg-;OBJ
30;ἐπ᾽;ἐπί;r--------;AuxP
31;ἔτεα;ἔτος;n-p---na-;ADV
32;τριήκοντα;τριάκοντα;a--------;ATR_CO
33;καὶ;καί;c--------;COORD
34;ἑκατὸν;ἑκατόν;a--------;ATR_CO
35;δυῶν;δύο;n-p---ng-;ADV
36;δέοντα;δέω;v-pppana-;ATR
37;,;punc;u--------;AuxX
38;πάρεξ;παρέκ;d--------;ADV
39;ἢ;ἤ;c--------;AuxC
40;ὅσον;ὅσος;a-s---na-;ADV
41;οἱ;ὁ;l-p---mn-;ATR
42;Σκύθαι;Σκύθης;n-p---mn-;SBJ
43;ἦρχον;ἄρχω;v3piia---;ADV
44;.;punc;u--------;AuxK
