@id,@form,@lemma,@postag
1,ἐγὼ,ἐγώ,p1s---mn-
2,δ’,δέ,d-------_
3,οὐκ,οὐ,d--------
4,ἀγνοῶ,ἀγνοέω,v1spia---
5,μέν,μέν,d--------
6,",",",",u--------
7,ὦ,ὦ,i--------
8,ἄνδρες,ἀνήρ,n-p---mv-
9,Ἀθηναῖοι,Ἀθηναῖος,a-p---mv-
10,",",",",u--------
11,τοῦθ’,οὗτος,p-s---na-
12,ὅτι,ὅτι,c--------
13,πολλάκις,πολλάκις,d--------
14,ὑμεῖς,σύ,p-p---mn-
15,οὐ,οὐ,d--------
16,τοὺς,ὁ,l-p---ma-
17,αἰτίους,αἴτιος,a-p---ma-
18,",",",",u--------
19,ἀλλὰ,ἀλλά,c--------
20,τοὺς,ὁ,l-p---ma-
21,ὑστάτους,ὕστερος,a-p---mas
22,περὶ,περί,r--------
23,τῶν,ὁ,l-p---ng-
24,πραγμάτων,πρᾶγμα,n-p---ng-
25,εἰπόντας,εἶπον,v-papama-
26,ἐν,ἐν,r--------
27,ὀργῇ,ὀργή,n-s---fd-
28,ποιεῖσθε,ποιέω,v2ppie---
29,",",",",u--------
30,ἄν,ἐάν,c--------
31,τι,τις,p-s---nn-
32,μὴ,μή,d--------
33,κατὰ,κατά,r--------
34,γνώμην,γνώμη,n-s---fa-
35,ἐκβῇ,ἐκβαίνω,v3sasa---
36,·,·,u--------
37,",",",",u--------
