@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,μὴν,μήν,d--------
3,ἀλλ’,ἀλλά,d-------_
4,ἐπιεικῶς,ἐπιεικής,d--------
5,",",",",u--------
6,ὦ,ὦ,i--------
7,ἄνδρες,ἀνήρ,n-p---mv-
8,Ἀθηναῖοι,Ἀθηναῖος,a-p---mv-
9,",",",",u--------
10,τοῦθ’,οὗτος,p-s---nn-
11,ὃ,ὁ,l-s---nn-
12,δυσμαχώτατόν,δύσμαχος,a-s---nns
13,ἐστι,εἰμί,v3spia---
14,τῶν,ὁ,l-p---ng-
15,Φιλίππου,Φίλιππος,n-s---mg-
16,πραγμάτων,πρᾶγμα,n-p---ng-
17,",",",",u--------
18,καὶ,καί,c--------
19,βέλτιστον,ἀγαθός,a-s---nns
20,ὑμῖν,σύ,p-p---md-
21,·,·,u--------
