@id,@form,@lemma,@postag
1,δεῖ,δέω,v3spia---
2,τοίνυν,τοίνυν,d--------
3,ὑμᾶς,σύ,p-p----a-
4,",",",",u--------
5,ὦ,ὦ,i--------
6,ἄνδρες,ἀνήρ,n-p---mv-
7,Ἀθηναῖοι,Ἀθηναῖος,a-p---mv-
8,",",",",u--------
9,τὴν,ὁ,l-s---fa-
10,ἀκαιρίαν,ἀκαιρία,n-s---fa-
11,τὴν,ὁ,l-s---fa-
12,ἐκείνου,ἐκεῖνος,a-s---mg-
13,καιρὸν,καιρός,n-s---ma-
14,ὑμέτερον,ὑμέτερος,a-s---ma-
15,νομίσαντας,νομίζω,v-papama-
16,ἑτοίμως,ἑτοῖμος,d--------
17,συνάρασθαι,συναίρω,v--anm---
18,τὰ,ὁ,l-p---na-
19,πράγματα,πρᾶγμα,n-p---na-
20,",",",",u--------
21,καὶ,καί,d--------
22,πρεσβευομένους,πρεσβεύω,v-pppema-
23,ἐφ’,ἐπί,r--------
24,ἃ,ὅς,p-p---na-
25,δεῖ,δέω,v3spia---
26,καὶ,καί,d--------
27,στρατευομένους,στρατεύω,v-pppema-
28,αὐτοὺς,αὐτός,p-p---ma-
29,καὶ,καί,c--------
30,παροξύνοντας,παροξύνω,v-pppama-
31,τοὺς,ὁ,l-p---ma-
32,ἄλλους,ἄλλος,p-p---ma-
33,ἅπαντας,ἅπας,a-p---ma-
34,",",",",u--------
35,λογιζομένους,λογίζομαι,v-pppema-
36,",",",",u--------
37,εἰ,εἰ,c--------
38,Φίλιππος,Φίλιππος,n-s---mn-
39,λάβοι,λαμβάνω,v3saoa---
40,καθ’,κατά,r--------
41,ἡμῶν,ἐγώ,p1p---mg-
42,τοιοῦτον,τοιοῦτος,a-s---ma_
43,καιρὸν,καιρός,n-s---ma-
44,καὶ,καί,c--------
45,πόλεμος,πόλεμος,n-s---mn-
46,γένοιτο,γίγνομαι,v3saom---
47,πρὸς,πρός,r--------
48,τῇ,ὁ,l-s---fd-
49,χώρᾳ,χώρα,n-s---fd-
50,",",",",u--------
51,πῶς,πῶς,d--------
52,ἂν,ἄν,d--------
53,αὐτὸν,αὐτός,p-s---ma-
54,οἴεσθ’,οἴομαι,v2ppie---
55,ἑτοίμως,ἑτοῖμος,d--------
56,ἐφ’,ἐπί,r--------
57,ὑμᾶς,σύ,p-p---ma-
58,ἐλθεῖν,ἔρχομαι,v--ana---
59,;,;,u--------
