@id,@form,@lemma,@postag
1,τὸ,ὁ,l-s---nn-
2,γὰρ,γάρ,d--------
3,εἶναι,εἰμί,v--pna---
4,πάντων,πᾶς,a-p---ng-
5,ἐκεῖνον,ἐκεῖνος,p-s---ma-
6,ἕν’,εἷς,a-s---ma-
7,ὄντα,εἰμί,v-sppama-
8,κύριον,κύριος,n-s---ma-
9,καὶ,καί,d--------
10,ῥητῶν,ῥητός,a-p---ng-
11,καὶ,καί,c--------
12,ἀπορρήτων,ἀπόρρητος,a-p---ng-
13,καὶ,καί,c--------
14,ἅμα,ἅμα,d--------
15,στρατηγὸν,στρατηγός,n-s---ma-
16,καὶ,καί,d--------
17,δεσπότην,δεσπότης,n-s---ma-
18,καὶ,καί,c--------
19,ταμίαν,ταμίας,n-s---ma-
20,",",",",u--------
21,καὶ,καί,c--------
22,πανταχοῦ,πανταχοῦ,d--------
23,αὐτὸν,αὐτός,p-s---ma-
24,παρεῖναι,πάρειμι,v--pna---
25,τῷ,ὁ,l-s---ng-
26,στρατεύματι,στράτευμα,n-s---ng-
27,",",",",u--------
28,πρὸς,πρός,r--------
29,μὲν,μέν,d--------
30,τὸ,ὁ,l-s---na-
31,τὰ,ὁ,l-p---na-
32,τοῦ,ὁ,l-s---mg-
33,πολέμου,πόλεμος,n-s---mg-
34,ταχὺ,ταχύς,a-s---na-
35,καὶ,καί,c--------
36,κατὰ,κατά,r--------
37,καιρὸν,καιρός,n-s---ma-
38,πράττεσθαι,πράσσω,v--pne---
39,πολλῷ,πολύς,a-s---nd-
40,προέχει,προέχω,v3spia---
41,",",",",u--------
42,πρὸς,πρός,r--------
43,δὲ,δέ,c--------
44,τὰς,ὁ,l-p---fa-
45,καταλλαγάς,καταλλαγή,n-p---fa-
46,",",",",u--------
47,ἃς,ὅς,p-p---fa-
48,ἂν,ἄν,d--------
49,ἐκεῖνος,ἐκεῖνος,a-s---mn-
50,ποιήσαιτ’,ποιέω,v3saom---
51,ἄσμενος,ἄσμενος,a-s---mn-
52,πρὸς,πρός,r--------
53,Ὀλυνθίους,Ὀλύνθιος,a-p---ma-
54,",",",",u--------
55,ἐναντίως,ἐναντίος,d-------p
56,ἔχει,ἔχω,v3spia---
57,.,.,u--------
