@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,γάρ,γάρ,d--------
3,",",",",u--------
4,ὅθ’,ὅτε,c--------
5,ἥκομεν,ἥκω,v1piia---
6,Εὐβοεῦσιν,Εὐβοεύς,n-p---mg-
7,βεβοηθηκότες,βοηθέω,v-prpamn-
8,καὶ,καί,c--------
9,παρῆσαν,πάρειμι,v3piia---
10,Ἀμφιπολιτῶν,Ἀμφιπολίτης,n-p---mg-
11,Ἱέραξ,Ἱέραξ,n-s---mn-
12,καὶ,καί,c--------
13,Στρατοκλῆς,Στρατοκλῆς,n-s---mn-
14,ἐπὶ,ἐπί,r--------
15,τουτὶ,οὗτος,a-s---na-
16,τὸ,ὁ,l-s---na-
17,βῆμα,βῆμα,n-s---na-
18,",",",",u--------
19,κελεύοντες,κελεύω,v-pppamn-
20,ἡμᾶς,ἐγώ,p1p---ma-
21,πλεῖν,πλέω,v--pna---
22,καὶ,καί,c--------
23,παραλαμβάνειν,παραλαμβάνω,v--pna---
24,τὴν,ὁ,l-s---fa-
25,πόλιν,πόλις,n-s---fa-
26,",",",",u--------
27,τὴν,ὁ,l-s---fa-
28,αὐτὴν,αὐτός,a-s---fa-
29,παρειχόμεθ’,παρέχω,v1piie---
30,ἡμεῖς,ἐγώ,p-p----n-
31,ὑπὲρ,ὑπέρ,r--------
32,ἡμῶν,ἐγώ,p1p---mg-
33,αὐτῶν,αὐτός,a-p---mg-
34,προθυμίαν,προθυμία,n-s---fa-
35,ἥνπερ,ὅσπερ,p-s---fa-
36,ὑπὲρ,ὑπέρ,r--------
37,τῆς,ὁ,l-s---fg-
38,Εὐβοέων,Εὐβοεύς,n-p---mg-
39,σωτηρίας,σωτηρία,n-s---fg-
40,",",",",u--------
41,εἴχετ’,ἔχω,v3siie---
42,ἂν,ἄν,d--------
43,Ἀμφίπολιν,Ἀμφίπολις,n-s---fa-
44,τότε,τότε,d--------
45,καὶ,καί,c--------
46,πάντων,πᾶς,a-p---ng-
47,τῶν,ὁ,l-p---ng-
48,μετὰ,μετά,r--------
49,ταῦτ’,οὗτος,p-p---na-
50,ἂν,ἄν,d--------
51,ἦτ’,εἰμί,v2piia---
52,ἀπηλλαγμένοι,ἀπαλλάσσω,v-prpemn-
53,πραγμάτων,πρᾶγμα,n-p---ng-
54,.,.,u--------
55,παρειχόμεθα,παρέχω,v1piie---
