@id,@form,@lemma,@postag
1,νυνὶ,νυνί,d--------
2,γάρ,γάρ,d--------
3,",",",",u--------
4,ὃ,ὅς,p-s---na-
5,πάντες,πᾶς,a-p---mn-
6,ἐθρύλουν,θρυλέω,v3piia---
7,τέως,τέως,d--------
8,",",",",u--------
9,Ὀλυνθίους,Ὀλύνθιος,n-p---ma-
10,ἐκπολεμῶσαι,ἐκπολεμόω,v--ana---
11,δεῖν,δέω,v--pna---
12,Φιλίππῳ,Φίλιππος,n-s---md-
13,",",",",u--------
14,γέγονεν,γίγνομαι,v3sria---
15,αὐτόματον,αὐτόματος,a-s---nn-
16,",",",",u--------
17,καὶ,καί,c--------
18,ταῦθ’,οὗτος,p-s---nn-
19,ὡς,ὡς,c--------
20,ἂν,ἄν,d--------
21,ὑμῖν,σύ,p-p---md-
22,μάλιστα,μάλα,d-------s
23,συμφέροι,συμφέρω,v3spoa---
24,.,.,u--------
25,γέγονεν,γίγνομαι,v3sria---
