@id;@form;@lemma;@postag;@relation
1;ἀπολελυμένῳ;ἀπολύω;v-srpemd-;ADV
2;τοίνυν;τοίνυν;d--------;AuxY
3;τῆς;ὁ;l-s---fg-;ATR
4;αἰτίας;αἰτία;n-s---fg-;OBJ
5;πολλὴ;πολύς;a-s---fn-;ATR
6;συνέβαινεν;συμβαίνω;v3siia---;PRED
7;αὐτῷ;αὐτός;p-s---md-;OBJ
8;μετὰ;μετά;r--------;AuxP
9;ταῦτα;οὗτος;p-p---na-;ADV
10;χρημάτων;χρῆμα;n-p---ng-;ATR
11;ἀπορία;ἀπορία;n-s---fn-;SBJ
12;εἴς;εἰς;r--------;AuxP
13;τε;τε;d--------;AuxY
14;τὰς;ὁ;l-p---fa-;ATR
15;ἰδίας;ἴδιος;a-p---fa-;ATR
16;χρείας;χρεία;n-p---fa-;ADV_CO
17;καὶ;καί;c--------;COORD
18;εἰς;εἰς;r--------;AuxP
19;τὰς;ὁ;l-p---fa-;ATR
20;δημοσίας;δημόσιος;a-p---fa-;ATR
21;εἰσφοράς;εἰσφορά;n-p---fa-;ADV_CO
22;,;punc;u--------;AuxX
23;ἃ;ὅς;p-p---na-;OBJ
24;ὁρῶν;ὁράω;v-sppamn-;ADV
25;ὁ;ὁ;l-s---mn-;ATR
26;πατὴρ;πατήρ;n-s---mn-;SBJ
27;ὁ;ὁ;l-s---mn-;ATR
28;ἐμὸς;ἐμός;a-s---mn-;ATR
29;οὐκ;οὐ;d--------;AuxZ
30;ἐτόλμα;τολμάω;v3siia---;ATR
31;τοῦτον;οὗτος;p-s---ma-;OBJ
32;εὐθὺς;εὐθύς;d--------;ADV
33;ἀπαιτεῖν;ἀπαιτέω;v--pna---;OBJ
34;τὸ;ὁ;l-s---na-;ATR
35;ἀργύριον;ἀργύριον;n-s---na-;OBJ
36;·;punc;u--------;AuxK
