@ref,@id,@form,@lemma,@postag,@relation
Leuven|2003-001|26|1,1,τίς,τις,p-s---cn-,ATR
Leuven|2003-001|26|2,2,ἄν,ἄν,d--------,AuxY
Leuven|2003-001|26|3,3,οὖν,οὖν,d--------,AuxY
Leuven|2003-001|26|4,4,ἡμῖν,ἐγώ,p-p----d-,ADV
Leuven|2003-001|26|5,5,ἀρχή,ἀρχή,n-s---fn-,SBJ_CO
Leuven|2003-001|26|6,6,καί,καί,c--------,COORD
Leuven|2003-001|26|7,7,τάξις,τάξις,n-s---fn-,SBJ_CO
Leuven|2003-001|26|8,8,τοῦ,ὁ,l-s---mg-,ATR
Leuven|2003-001|26|9,9,λόγου,λόγος,n-s---mg-,ATR
Leuven|2003-001|26|10,10,γένοιτο,γίγνομαι,v3saom---,PRED
Leuven|2003-001|26|11,11,καλλίστη,καλός,a-s---fn-,PNOM
Leuven|2003-001|26|12,12,;,;,u--------,AuxK
