@ref,@id,@form,@lemma,@postag,@relation
Leuven|2003-001|43|1,1,καί,καί,c--------,AuxY
Leuven|2003-001|43|2,2,σχεδόν,σχεδόν,d--------,ADV
Leuven|2003-001|43|3,3,ἅπαντες,ἅπας,a-p---mn-,ATR
Leuven|2003-001|43|4,4,οἱ,ὁ,l-p---mn-,ATR
Leuven|2003-001|43|5,5,λοιποί,λοιπός,a-p---mn-,SBJ
Leuven|2003-001|43|6,6,προφάσεις,πρόφασις,n-p---fa-,OBJ
Leuven|2003-001|43|7,7,ἐπινοοῦντες,ἐπινοέω,v-pppamn-,ADV
Leuven|2003-001|43|8,8,μικράς,μικρός,a-p---fa-,ATR_CO
Leuven|2003-001|43|9,9,ἤ,ἤ,c--------,COORD
Leuven|2003-001|43|10,10,μείζονας,μέγας,a-p---fac,ATR_CO
Leuven|2003-001|43|11,11,αὑτοῖς,ἑαυτοῦ,p-p---md-,OBJ
Leuven|2003-001|43|12,12,σε,σύ,p2s---ca-,SBJ
Leuven|2003-001|43|13,13,εἰσποιεῖν,εἰσποιέω,v--pna---,OBJ
Leuven|2003-001|43|14,14,ἐκʼ,ἐκ,r--------,AuxP
Leuven|2003-001|43|15,15,παντός,πᾶς,a-s---ng-,ADV
Leuven|2003-001|43|16,16,ἐγνώκασιν,γιγνώσκω,v3pria---,PRED
Leuven|2003-001|43|17,17,.,.,u--------,AuxK
