@ref,@id,@form,@lemma,@postag,@relation
Leuven|2003-001|27|1,1,ἤ,ἤ2,i--------,AuxY
Leuven|2003-001|27|2,2,δῆλον,δῆλος,a-s---nn-,PNOM
Leuven|2003-001|27|3,3,ὡς,ὡς,c--------,AuxC
Leuven|2003-001|27|4,4,ἡ,ὁ,l-s---fn-,ATR
Leuven|2003-001|27|5,5,τῶν,ὁ,l-p---mg-,ATR
Leuven|2003-001|27|6,6,προγόνων,πρόγονος,n-p---mg-,ATR
Leuven|2003-001|27|7,7,ἀρετή,ἀρετή,n-s---fn-,PNOM
Leuven|2003-001|27|8,8,",",",",u--------,AuxX
Leuven|2003-001|27|9,9,διʼ,διά,r--------,AuxP
Leuven|2003-001|27|10,10,ἥν,ὅς,p-s---fa-,ADV
Leuven|2003-001|27|11,11,ὑπῆρξε,ὑπάρχω,v3saia---,ATR
Leuven|2003-001|27|12,12,σοι,σύ,p2s---cd-,OBJ
Leuven|2003-001|27|13,13,καί,καί,c--------,AuxZ
Leuven|2003-001|27|14,14,τό,ὁ,l-s---nn-,ATR
Leuven|2003-001|27|15,15,τοιούτῳ,τοιοῦτος,p-s---md-,PNOM
Leuven|2003-001|27|16,16,γενέσθαι,γίγνομαι,v--anm---,SBJ
Leuven|2003-001|27|17,17,;,;,u--------,AuxK
Leuven|2003-001|27|18,18,[0],,,PRED
Leuven|2003-001|27|19,19,[1],,,SBJ
