@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,γὰρ,γάρ,d--------
3,περὶ,περί,r--------
4,τὸν,ὁ,l-s---ma-
5,ναὸν,ναός,n-s---ma-
6,ἀθροιζόμενον,ἀθροίζω,v-sppenn-
7,τὸ,ὁ,l-s---nn-
8,ἀσθενέστερον,ἀσθενής,a-s---nnc
9,ἐδαιμονία,δαιμονιάω,v3siia---
10,καὶ,καί,c--------
11,πολλὰ,πολύς,a-p---na-
12,θειωδέστερον,θειώδης,a-s---nac
13,πρὸς,πρός,r--------
14,τοὺς,ὁ,l-p---ma-
15,καιροὺς,καιρός,n-p---ma-
16,ἐλογοποίει,λογοποιέω,v3siia---
17,",",punc1,u--------
18,καὶ,καί,c--------
19,τῶν,ὁ,l-p---mg-
20,τολμηροτέρων,τολμηρός,a-p---mgc
21,κατὰ,κατά,r--------
22,στῖφος,στῖφος,n-s---na-
23,ἦσαν,εἰμί,v3piia---
24,λῃστεῖαι,λῃστεία,n-p---fn-
25,πολύτροποι,πολύτροπος,a-p---fn-
26,",",punc1,u--------
27,μάλιστα,μάλιστα,d--------
28,τὰ,ὁ,l-p---na-
29,περὶ,περί,r--------
30,τὴν,ὁ,l-s---fa-
31,πόλιν,πόλις,n-s---fa-
32,ἁρπαζόντων,ἁρπάζω,v-pppamg-
33,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
34,καὶ,καί,c--------
35,μή,μή,d--------
36,-τε,τε,d--------
37,ἵπποις,ἵππος,n-p---md-
38,μή,μή,d--------
39,-τε,τε,c--------
40,ἀνδράσιν,ἀνήρ,n-p---md-
41,ὑπολειπομένων,ὑπολείπω,v-pppemg-
42,τροφήν,τροφή,n-s---fa-
43,.,punc1,u--------
