@id;@form;@lemma;@postag;@relation
1;τί;τις;p-s---na-;OBJ
2;οὖν;οὖν;d--------;AuxY
3;δὴ;δή;d--------;AuxZ
4;λέξετε;λέγω;v2pfia---;PRED
5;οἱ;ὁ;l-p---mn-;ATR
6;τῆς;ὁ;l-s---fg-;ATR
7;ψήφου;ψῆφος;n-s---fg-;ATR
8;νυνὶ;νυνί;d--------;ADV
9;γεγονότες;γίγνομαι;v-prpamn-;SBJ
10;κύριοι;κύριος;n-p---mn-;PNOM
11;,;punc;u--------;AuxX
12;ὅταν;ὅταν;c--------;AuxC
13;οἱ;ὁ;l-p---mn-;ATR
14;ὑμέτεροι;ὑμέτερος;a-p---mn-;ATR
15;παῖδες;παῖς;n-p---mn-;SBJ
16;ὑμᾶς;σύ;p2p---ma-;OBJ
17;ἔρωνται;ἔρομαι;v3pasm---;ADV
18;,;punc;u--------;AuxX
19;εἰ;εἰ;c--------;AuxC
20;κατεδικάσατε;καταδικάζω;v2paia---;OBJ_CO
21;ἢ;ἤ;c--------;COORD
22;ἀπεψηφίσασθε;ἀποψηφίζομαι;v2paim---;OBJ_CO
23;";";punc;u--------;AuxK
