@id,@form,@lemma,@postag,@relation
1,ἁγιστεύω,ἁγιστεύω,v1spia---,PRED_CO
2,καὶ,καί,d--------,AuxY
3,εἰμὶ,εἰμί,v1spia---,PRED_CO
4,καθαρὰ,καθαρός,a-s---fn-,PNOM_CO
5,καὶ,καί,c--------,COORD
6,ἁγνὴ,ἁγνός,a-s---fn-,PNOM_CO
7,ἀπό,ἀπό,r--------,AuxP
8,τε,τε,d--------,AuxY
9,τῶν,ὁ,l-p---ng-,ATR
10,ἄλλων,ἄλλος,p-p---ng-,ADV_CO
11,τῶν,ὁ,l-p---ng-,ATR
12,οὐ,οὐ,d--------,AuxZ
13,καθαρευόντων,καθαρεύω,v-pppang-,ATR
14,καὶ,καί,c--------,COORD
15,ἀπ’,ἀπό,r--------,AuxP
16,ἀνδρὸς,ἀνήρ,n-s---mg-,ATR
17,συνουσίας,συνουσία,n-s---fg-,ADV_CO
18,",",",",u--------,AuxX
19,καὶ,καί,c--------,COORD
20,τὰ,ὁ,l-p---na-,ATR
21,θεοίνια,θεοίνιον,n-p---na-,SBJ_CO
22,καὶ,καί,c--------,COORD
23,τὰ,ὁ,l-p---na-,ATR
24,ἰοβάκχεια,ἰοβάκχεια,n-p---na-,SBJ_CO
25,γεραρῶ,γεραίρω,v1sfia---,PRED_CO
26,τῷ,ὁ,l-s---md-,ATR
27,Διονύσῳ,Διονύσος,n-s---md-,OBJ
28,κατὰ,κατά,r--------,AuxP
29,τὰ,ὁ,l-p---na-,ATR
30,πάτρια,πάτριος,a-p---na-,ADV_CO
31,καὶ,καί,c--------,COORD
32,ἐν,ἐν,r--------,AuxP
33,τοῖς,ὁ,l-p---md-,ATR
34,καθήκουσι,καθήκω,v-pppamd-,ATR
35,χρόνοις,χρόνος,n-p---md-,ADV_CO
36,.,.,u--------,AuxK
