@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,οὕτως,οὕτως,d--------,ADV
3,ἐπαύσαντο,παύω,v3paim---,PRED_CO
4,οἱ,ὁ,l-p---mn-,ATR
5,Ἀρεοπαγῖται,Ἀρεοπαγῖτης,n-s---mn-,SBJ
6,κρίνοντες,κρίνω,v-pppamn-,PNOM_CO
7,τὸν,ὁ,l-s---ma-,ATR
8,Θεογένην,Θεογένης,n-s---ma-,OBJ
9,καὶ,καί,c--------,COORD
10,ὀργιζόμενοι,ὀργίζω,v-pppemn-,PNOM_CO
11,αὐτῷ,αὐτός,p-s---md-,OBJ
12,",",",",u--------,AuxX
13,καὶ,καί,c--------,COORD
14,συγγνώμην,συγγνώμη,n-s---fa-,OBJ
15,εἶχον,ἔχω,v3piia---,PRED_CO
16,ἐξαπατηθέντι,ἐξαπατάω,v-sappmd-,ADV
17,.,.,u--------,AuxK
