@id,@form,@lemma,@postag,@relation
1,ἀλλʼ,ἀλλά,d--------,AuxY
2,",",punc1,u--------,AuxX
3,ὦ,ὦ,i--------,AuxZ
4,παῖ,παῖς,n-s---mv-,ExD
5,",",punc1,u--------,AuxX
6,δέχομαι,δέχομαι,v1spie---,PRED_CO
7,μὲν,μέν,d--------,AuxY
8,ἔγωγε,ἐγώ,p1s---mn-,SBJ
9,ἡδέως,ἡδύς,d-------p,ADV
10,ὅσα,ὅσος,a-p---na-,OBJ
11,σὺ,σύ,p-s---mn-,SBJ
12,δίδως,δίδωμι,v2spia---,OBJ
13,",",punc1,u--------,AuxX
14,οὐ,οὐ,d--------,AuxZ
15,μέντοι,μέντοι,c--------,COORD
16,δέομαί,δέω2,v1spie---,PRED_CO
17,γε,γε,d--------,AuxZ
18,τούτων,οὗτος,p-p---ng-,ATR
19,οὐδενός,οὐδείς,p-s---ng-,OBJ
20,",",punc1,u--------,AuxX
21,ὥστε,ὥστε,c--------,AuxC
22,σε,σύ,p-s---ma-,SBJ
23,κινδυνεύειν,κινδυνεύω,v--pna---,ADV
24,.,punc1,u--------,AuxK
