@id,@form,@lemma,@postag,@relation
1,μέχρι,μέχρι,r--------,AuxP
2,γὰρ,γάρ,d--------,AuxY
3,τοσούτου,τοσοῦτος,p-s---ng-,ADV
4,",",punc1,u--------,AuxX
5,ὁπότε,ὁπότε,c--------,AuxC
6,ἐγγύτατα,ἐγγύς,a-p---nns,PNOM
7,γένοιντο,γίγνομαι,v3paom---,ADV
8,",",punc1,u--------,AuxX
9,προσήλαυνον,προσελαύνω,v3piia---,PRED_CO
10,ἀλλήλοις,ἀλλήλων,p-p---md-,OBJ
11,καὶ,καί,c--------,COORD
12,ἠκροβολίζοντο,ἀκροβολίζομαι,v3piim---,PRED_CO
13,πολλάκις,πολλάκις,d--------,ADV
14,μέχρι,μέχρι,r--------,AuxP
15,ἑσπέρας,ἑσπέρα,n-s---fg-,ADV
16,.,punc1,u--------,AuxK
