@id;@form;@lemma;@postag;@relation
1;ὁ;ὁ;l-s---mn-;ATR
2;δὲ;δέ;d--------;AuxY
3;πατὴρ;πατήρ;n-s---mn-;SBJ
4;αὐτὸν;αὐτός;p-s---ma-;OBJ
5;οὕτως;οὕτως;d--------;ADV
6;ἐμίσει;μισέω;v3siia---;PRED
7;σφόδρα;σφοδρός;d--------;ADV
8;,;punc;u--------;AuxX
9;ὥστʼ;ὥστε;c--------;AuxC
10;οὐδʼ;οὐδέ;d--------;AuxZ
11;ἂν;ἄν;d--------;AuxY
12;ἀποθανόντος;ἀποθνῄσκω;v-sapamg-;ADV
13;ἔφασκε;φάσκω;v3siia---;ADV
14;τὰ;ὁ;l-p---na-;ATR
15;ὀστᾶ;ὀστέον;n-p---na-;OBJ
16;κομίσασθαι;κομίζω;v--anm---;OBJ
17;.;punc;u--------;AuxK
