@ref,@id,@form,@lemma,@postag,@relation
Leuven|140178|5|1,1,διὸ,διό,d--------,ADV
Leuven|140178|5|2,2,οὖν,οὖν,d--------,AuxY
Leuven|140178|5|3,3,τὸ,ὁ,l-s---na-,ATR
Leuven|140178|5|4,4,δοκοῦν,δοκέω,v-sppana-,OBJ
Leuven|140178|5|5,5,σοι,σύ,p2s---cd-,OBJ
Leuven|140178|5|6,6,γράψον,γράφω,v2sama---,PRED
Leuven|140178|5|7,7,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|140178|5|8,8,ἵν’,ἵνα,c--------,AuxC
Leuven|140178|5|9,9,οὕτως,οὕτως,d--------,ADV
Leuven|140178|5|10,10,ἐνθάδε,ἐνθάδε,d--------,ADV
Leuven|140178|5|11,11,πράξω,πράσσω,v1sasa---,ADV
Leuven|140178|5|12,12,.,.,u--------,AuxK
