@ref,@id,@form,@lemma,@postag,@relation
Leuven|712|3|1,1,καλῶς,καλός,d--------,ADV
Leuven|712|3|2,2,ἄν,ἄν,d--------,AuxY
Leuven|712|3|3,3,οὖν,οὖν,d--------,AuxY
Leuven|712|3|4,4,ποιήσαις,ποιέω,v2saoa---,PRED
Leuven|712|3|5,5,φροντίσας,φροντίζω,v-sapamn-,ADV
Leuven|712|3|6,6,ὅπως,ὅπως,c--------,AuxC
Leuven|712|3|7,7,γένωνται,γίγνομαι,v3pasm---,OBJ
Leuven|712|3|8,8,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|712|3|9,9,τά,ὁ,l-p---nn-,ATR
Leuven|712|3|10,10,τε,τε,b--------,AuxY
Leuven|712|3|11,11,στεγάσματα,στέγασμα,n-p---nn-,SBJ_CO
Leuven|712|3|12,12,τοῖς,ὁ,l-p---nd-,ATR
Leuven|712|3|13,13,πλοίοις,πλοῖον,n-p---nd-,ATR
Leuven|712|3|14,14,καί,καί,b--------,AuxY
Leuven|712|3|15,15,τά,ὁ,l-p---nn-,ATR
Leuven|712|3|16,16,λοιπά,λοιπός,a-p---nn-,SBJ_CO
Leuven|712|3|17,17,χρηστά,χρηστός,a-p---nn-,ATR
Leuven|712|3|18,18,τε,τε,b--------,AuxY
Leuven|712|3|19,19,καί,καί,b--------,COORD
Leuven|712|3|20,20,τοῦ,ὁ,l-s---ng-,ATR
Leuven|712|3|21,21,καλῶς,καλός,d--------,ADV
Leuven|712|3|22,22,ἔχοντος,ἔχω,v-sppang-,ATR
Leuven|712|3|23,23,·,·,u--------,AuxK
