@ref,@id,@form,@lemma,@postag,@relation
Leuven|21341|7|1,1,κόμισαι,κομίζω,v2samm---,PRED_CO
Leuven|21341|7|2,2,δὲ,δέ,d--------,AuxY
Leuven|21341|7|3,3,παρὰ,παρά,r--------,AuxP
Leuven|21341|7|4,4,τῆς,ὁ,l-s---fg-,ATR
Leuven|21341|7|5,5,μητρός,μήτηρ,n-s---fg-,ADV
Leuven|21341|7|6,6,μου,ἐγώ,p1s---cg-,ATR
Leuven|21341|7|7,7,πέντε,πέντε,m--------,ATR
Leuven|21341|7|8,8,στατῆρας,στατήρ,n-p---ma-,OBJ
Leuven|21341|7|9,9,ἂν,ἐάν,c--------,AuxC
Leuven|21341|7|10,10,καταβαίνῃ,καταβαίνω,v2spse---,ADV
Leuven|21341|7|11,11,ὡς,ὡς,c--------,AuxC
Leuven|21341|7|12,12,ἀναβῶμεν,ἀναβαίνω,v1pasa---,ADV
Leuven|21341|7|13,13,ἢ,ἤ,b--------,COORD
Leuven|21341|7|14,14,τί,τίς,p-s---na-,OBJ
Leuven|21341|7|15,15,ἂν,ἄν,d--------,AuxY
Leuven|21341|7|16,16,θέλῃ,ἐθέλω,v2spse---,OBJ
Leuven|21341|7|17,17,λάβε,λαμβάνω,v2sama---,PRED_CO
Leuven|21341|7|18,18,.,.,u--------,AuxK
