@ref,@id,@form,@lemma,@postag,@relation
Leuven|27493|5|1,1,περὶ,περί,r--------,AuxP
Leuven|27493|5|2,2,οὗ,ὅς,p-s---ng-,ADV
Leuven|27493|5|3,3,σοι,σύ,p2s---cd-,PNOM
Leuven|27493|5|4,4,χρεία,χρεία,n-s---fn-,SBJ
Leuven|27493|5|5,5,ἐστὶν,εἰμί,v3spia---,OBJ
Leuven|27493|5|6,6,ἐπίστελλέ,ἐπιστέλλω,v2spma---,PRED
Leuven|27493|5|7,7,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|27493|5|8,8,εἰδὼς,οἶδα,v-srpamn-,ADV
Leuven|27493|5|9,9,ὅτι,ὅτι,c--------,AuxC
Leuven|27493|5|10,10,ποιήσω,ποιέω,v1sfia---,OBJ
Leuven|27493|5|11,11,ἀνυπερθέτως,ἀνυπέρθετος,d--------,ADV
Leuven|27493|5|12,12,.,.,u--------,AuxK
